instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize,totoddcycles,isbipartite,maxwidth,t_c,nt_c,mx,mx2,mx3,mx4,px
2017/T/5/WS_500_32_90_10.tgf,500,8000,0.032,1,1,1,500,500,4343,0,1,0,4194300,4194300,3279710,1811,1811,1811
2017/T/5/WS_500_32_90_70.tgf,500,8000,0.032,1,1,1,500,500,4206,0,1,0,4194300,4194300,3279710,1811,1811,1811
2017/A/3/admbuster_100000.tgf,100000,149998,0.000106377,1,100000,0,0,1,-1,0,1,1.25,0,1.25,1.25,1.25,1.25,2.25
2017/A/3/admbuster_50000.tgf,50000,74998,3.00E-05,1,50000,0,0,1,-1,0,1,0.3125,0,0.3125,0.3125,0.3125,0.3125,1.3125
2017/A/3/afinput_exp_acyclic_depvary_step5_batch_yyy01.tgf,551,286921,0.945059,3,19,1,533,533,282053,0,1,0,2.20184,2.20184,2.01895,1.00473,1.08001,2.00945
2017/A/3/afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,574,310341,0.941923,3,17,1,558,558,306847,0,1,0,2.62442,2.62442,2.08216,1.02033,1.19688,2.04067
2017/A/3/afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,0.971185,3,13,1,836,836,693286,0,1,0,2.46429,2.46429,2.04495,1.01118,1.12032,2.02235
2017/A/3/afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,0.967901,3,15,1,651,651,424657,0,1,0,2.83219,2.83219,2.05462,1.01356,1.05447,2.02713
2017/A/3/afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,577,321302,0.965077,3,9,1,569,569,318030,0,1,0,4.54765,4.54765,2.21489,1.05235,1.13609,2.1047
2017/A/3/afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,475,218439,0.968151,3,6,1,470,470,126884,0,1,0,5.45582,5.45582,2.29863,1.07206,1.15545,2.14412
2017/A/3/afinput_exp_cycles_indvary1_step1_batch_yyy09.tgf,581,328694,0.973732,3,11,1,571,571,321160,0,1,0,2.33515,2.33515,2.02635,1.00657,1.06089,2.01313
2017/A/3/afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,619,373513,0.97482,3,10,1,610,610,370694,0,1,0,2.63349,2.63349,2.04945,1.01229,1.06977,2.02458
2017/A/3/afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,556,299028,0.967302,3,10,1,547,547,297687,0,1,0,2.4473,2.4473,2.03957,1.00984,1.07936,2.01969
2017/A/3/afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,639,395445,0.968466,3,16,1,624,624,389504,0,1,0,2.17226,2.17226,2.00987,1.00246,1.03123,2.00493
2017/A/3/afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,0.955827,3,18,1,674,674,434909,0,1,0,2.60992,2.60992,2.06931,1.01718,1.15884,2.03436
2017/A/3/afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669,669,437265,0,1,0,2.62129,2.62129,2.0679,1.01683,1.1463,2.03367
2017/A/3/aircoach_20130716_1324.gml.50.tgf,66,113,0.0259412,6,27,11,4.54545,12,1,0,4,0.000000002,129.041,129.041,108.771,16.4068,18.0502,200408
2017/A/3/anaheim-resort-transportation_20151217_1213.gml.50.tgf,81,171,0.0260631,4,20,11,6.54545,48,0,1,5,5.00E-10,276.54,276.54,245.604,20.28,23.1209,8839.06
2017/A/3/BA_100_40_5.tgf,101,141,0.0138222,7,60,17,3.41176,20,0,1,7,0.000000003,195.781,195.781,165.796,23.011,25.2798,415509
2017/A/3/BA_120_50_4.tgf,121,181,0.0123625,6,60,11,6.54545,39,0,1,4,0.000000003,259.119,259.119,229.205,19.7914,22.3842,416916
2017/A/3/BA_140_30_3.tgf,141,183,0.00920477,6,98,24,2.79167,9,0,1,7,9.50E-09,202.814,202.814,170.705,30.755,33.2605,4099360
2017/A/3/BA_140_30_4.tgf,141,183,0.00920477,7,98,19,3.26316,8,0,1,5,0.000000005,203.329,203.329,170.441,25.6915,27.6536,7829150
2017/A/3/BA_160_30_2.tgf,161,209,0.00806296,8,112,21,3.33333,9,0,1,7,1.05E-08,244.901,244.901,205.736,28.5381,30.8184,245725000
2017/A/3/BA_180_30_2.tgf,181,235,0.00717316,8,126,26,3.11538,11,0,1,10,0.000000011,306.655,306.655,258.392,34.2144,37.2196,831027000
2017/A/3/BA_180_30_4.tgf,181,235,0.00717316,5,126,17,4.23529,29,0,1,6,7.50E-09,156.086,156.086,134.173,24.6016,27.6043,247120
2017/A/3/BA_180_30_5.tgf,181,235,0.00717316,8,126,22,3.5,17,0,1,7,1.05E-08,297.17,297.17,249.07,30.2293,32.7751,265061000
2017/A/3/BA_60_80_1.tgf,61,109,0.0292932,3,12,2,25.5,47,0,1,2,5.00E-10,180.164,180.164,163.02,10.3707,11.2899,81.6924
2017/A/3/BA_60_90_4.tgf,61,115,0.0309057,3,6,4,14.75,44,0,1,3,0,172.148,172.148,155.367,13.4277,14.1618,83.3868
2017/A/3/BA_80_70_5.tgf,81,136,0.0207285,5,25,7,9,22,0,1,4,5.00E-10,159.212,159.212,137.62,15.207,16.4028,13032
2017/A/3/bw2.pfile-3-04.pddl.2.cnf.tgf,958,1960,0.00213563,49,745,74,3.87838,24,173,0,6,0,3474.85,3474.85,3091.73,94.6645,116.71,5.80E+56
2017/A/3/bw2.pfile-3-06.pddl.2.cnf.tgf,825,1680,0.00246832,53,717,58,2.86207,39,12,0,8,0,2120.1,2120.1,1883.82,70.1006,82.8366,4.35E+47
2017/A/3/bw2.pfile-4-02.pddl.2.cnf.tgf,1992,4255,0.00107231,66,1590,87,5.62069,149,0,1,6,0,69604.8,69604.8,66130.3,160.276,210.9,1.42E+79
2017/A/3/bw3.pfile-3-01.pddl.2.cnf.tgf,1224,2479,0.00165468,51,1011,60,4.55,93,52,0,5,0,6846.37,6846.37,6297.91,88.1443,114.562,3.40E+44
2017/A/3/el-dorado-transit_20151217_1024.gml.20.tgf,139,270,0.0139744,6,63,15,6.06667,36,2,0,7,0.000000013,210.392,210.392,181.499,24.1292,28.4306,377385
2017/A/3/empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20.tgf,930,2577,0.00297954,9,331,181,4.30939,535,0,1,64,1.15E-08,6727520,6727520,6449240,1320.93,3075.66,9.90E+16
2017/A/3/ER_200_20_4.tgf,201,4106,0.101631,1,1,1,201,201,2457,0,1,0,11095.7,11095.7,6824.83,82.6125,82.6125,82.6125
2017/A/3/ER_300_50_2.tgf,301,22562,0.249026,1,1,1,301,301,13375,0,1,0,33566.5,33566.5,8357.83,91.4212,91.4212,91.4212
2017/A/3/ER_300_50_6.tgf,301,22629,0.249765,1,1,1,301,301,14132,0,1,0,33394.6,33394.6,8283.83,91.0156,91.0156,91.0156
2017/A/3/ER_300_60_9.tgf,301,27071,0.298794,1,1,1,301,301,15185,0,1,0,23624.8,23624.8,4593.81,67.7777,67.7777,67.7777
2017/A/3/ER_400_60_7.tgf,401,47932,0.298083,1,1,1,401,401,28616,0,1,0,112303,112303,17031.1,130.503,130.503,130.503
2017/A/3/ER_400_70_1.tgf,401,56027,0.348424,1,1,1,401,401,30638,0,1,0,73436.7,73436.7,8467.91,92.0212,92.0212,92.0212
2017/A/3/ER_400_70_3.tgf,401,56135,0.349096,1,1,1,401,401,32378,0,1,0,73013.7,73013.7,8389.33,91.5933,91.5933,91.5933
2017/A/3/ER_500_80_10.tgf,501,100333,0.399731,1,1,1,501,501,53182,0,1,0,166101,166101,11081.2,105.267,105.267,105.267
2017/A/3/ER_500_80_2.tgf,501,100342,0.399767,1,1,1,501,501,51438,0,1,0,166041,166041,11075,105.238,105.238,105.238
2017/A/3/ER_500_80_4.tgf,501,100271,0.399484,1,1,1,501,501,52287,0,1,0,166512,166512,11123.8,105.469,105.469,105.469
2017/A/3/ER_500_80_7.tgf,501,100212,0.399249,1,1,1,501,501,51891,0,1,0,166904,166904,11164.4,105.662,105.662,105.662
2017/A/3/ferry2.pfile-L2-C1-03.pddl.1.cnf.tgf,123,211,0.0139467,19,96,27,2,2,0,1,4,0,428.777,428.777,374.429,30.2928,34.498,2.09E+13
2017/A/3/ferry2.pfile-L2-C1-04.pddl.6.cnf.tgf,219,359,0.00748525,18,128,27,4.37037,6,1,0,5,0,556.516,556.516,484.857,37.9332,45.02,9.15E+15
2017/A/3/ferry2.pfile-L2-C1-05.pddl.1.cnf.tgf,123,211,0.0139467,19,96,27,2,2,0,1,4,0,428.777,428.777,374.429,30.2928,34.498,2.09E+13
2017/A/3/ferry2.pfile-L2-C1-09.pddl.6.cnf.tgf,219,359,0.00748525,18,128,27,4.37037,6,1,0,5,0,556.516,556.516,484.857,37.9332,45.02,9.15E+15
2017/A/3/ferry2.pfile-L2-C4-05.pddl.1.cnf.tgf,251,424,0.00673005,23,206,45,2,2,0,1,6,0,907.204,907.204,802.226,51.0302,57.4967,1.73E+18
2017/A/3/ferry2.pfile-L3-C1-06.pddl.1.cnf.tgf,164,287,0.0106707,17,131,33,2,2,7,0,6,0,540.078,540.078,466.708,37.9835,42.1642,4.52E+12
2017/A/3/ferry2.pfile-L3-C1-07.pddl.1.cnf.tgf,164,287,0.0106707,25,131,33,2,2,0,1,4,0,695.433,695.433,604.561,37.9957,42.1642,1.16E+18
2017/A/3/ferry2.pfile-L3-C4-01.pddl.3.cnf.tgf,1180,2156,0.00154841,62,916,100,3.64,88,158,0,8,0,16117.1,16117.1,15065.5,137.929,170.218,3.24E+63
2017/A/3/fresno-county-rural-transit-agency_20151216_1934.gml.50.tgf,77,128,0.0215888,5,35,16,3.625,8,1,0,8,5.00E-10,145.269,145.269,120.542,21.9852,23.8411,67844.2
2017/A/3/grd_10745_1_4.tgf,10745,578373,0.00500951,3,770,1,9976,9976,250533,0,1,1.90E-06,17.8067,17.8067,17.7094,2.97569,9.08E+14,5.95137
2017/A/3/grd_11564_1_6.tgf,11564,670510,0.00501405,3,713,1,10852,10852,299415,0,1,1.57E-06,55.0925,55.0925,54.6354,5.22664,3.99E+15,10.4533
2017/A/3/grd_6279_4_6.tgf,6279,790439,0.0200488,3,337,1,5943,5943,383156,0,1,0.000001359,2,2,2,1,2.35E+11,2
2017/A/3/grd_6318_2_5.tgf,6318,399860,0.0100173,3,399,1,5920,5920,177208,0,1,0.000000962,6.60411,6.60411,6.56467,1.81172,2.92E+11,3.62344
2017/A/3/grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464,7464,151551,0,1,6.87E-07,1463.73,1463.73,1439.69,26.8299,8.68E+12,53.6599
2017/A/3/grd_8374_2_6.tgf,8374,701228,0.00999985,3,468,1,7907,7907,325385,0,1,1.11E-06,5.30416,5.30416,5.27828,1.62454,1.78E+13,3.24909
2017/A/3/irvine-shuttle_20091229_1547.gml.80.tgf,43,79,0.0427258,5,13,9,4.33333,8,0,1,4,0,109.268,109.268,89.258,13.7153,14.3483,6289.15
2017/A/3/long-island-railroad_20090825_0512.gml.20.tgf,123,305,0.02016,4,44,9,9.77778,66,83,0,5,1.15E-08,271.828,271.828,239.76,20.3415,25.4629,1209.24
2017/A/3/massachusetts_nrta_2014-12-03.gml.20.tgf,130,185,0.0109467,7,93,21,2.7619,6,0,1,8,0.000000027,219.009,219.009,186.389,26.1356,29.0578,1806930
2017/A/3/massachusetts_srta_2014-11-13.gml.50.tgf,96,193,0.0209418,6,29,9,8.44444,38,27,0,3,5.50E-09,214.875,214.875,185.169,19.2429,20.728,234218
2017/A/3/metro-bilbao_20110407_1059.gml.80.tgf,39,72,0.0473373,4,5,5,7.8,16,0,1,2,0,78.593,78.593,65.3426,10.166,10.6733,595.611
2017/A/3/scc_1440_60_5_22.tgf,1440,261893,0.126299,2,5,5,288,295,25256,0,3,0,7195.3,7195.3,461.534,24.4122,52.2685,128.473
2017/A/3/scc_1460_40_20_20.tgf,1460,242241,0.113643,2,4,4,365,379,81960,0,3,0,162155,162155,16208.7,156.546,212.68,311.093
2017/A/3/scc_5203_50_10_4.tgf,5203,668472,0.0246931,21,50,50,104.06,138,182041,0,5,0,18747.4,18747.4,4560.39,76.002,293.934,2.66E+27
2017/A/3/scc_5327_70_20_5.tgf,5327,1265815,0.0446072,14,42,42,126.833,143,647074,0,6,0,4496.31,4496.31,874.46,50.9601,135.896,3.90E+17
2017/A/3/scc_5789_30_10_1.tgf,5789,690692,0.02061,19,50,50,115.78,138,15246,0,4,0,26254,26254,9918.85,85.4869,683.556,7.46E+25
2017/A/3/scc_6068_50_5_3.tgf,6068,676370,0.0183693,20,47,47,129.106,149,70937,0,4,0,22651.4,22651.4,4667.95,72.2743,337.652,9.13E+25
2017/A/3/scc_6083_40_5_4.tgf,6083,616216,0.0166532,20,44,44,138.25,158,39467,0,4,0,51615.3,51615.3,12195.6,88.4165,509.187,3.91E+25
2017/A/3/scc_6140_30_10_5.tgf,6140,791380,0.0209917,22,46,46,133.478,159,536511,0,5,0,41684.7,41684.7,14003,78.9533,762.777,2.17E+28
2017/A/3/scc_647_60_15_6.tgf,647,251137,0.599932,1,1,1,647,647,130860,0,1,0,69688.2,69688.2,1157.02,34.0151,34.0151,34.0151
2017/A/3/scc_6542_60_5_4.tgf,6542,841760,0.0196683,20,48,48,136.292,167,149978,0,6,0,19407.1,19407.1,3378.96,71.665,241.969,4.79E+25
2017/A/3/scc_7123_70_5_5.tgf,7123,1230875,0.0242598,16,41,41,173.732,202,565482,0,5,0,5738.43,5738.43,856.757,47.1024,161.833,8.90E+19
2017/A/3/sembuster_1200.tgf,1200,161200,0.111944,401,800,800,1.5,2,2,0,2,0,211929,211929,194273,875.771,911.082,-1
2017/A/3/sembuster_600.tgf,600,40600,0.112778,201,400,400,1.5,2,5,0,2,0,53314.2,53314.2,48852.4,437.93,455.541,-1
2017/A/3/sembuster_900.tgf,900,90900,0.112222,301,600,600,1.5,2,2,0,2,0,119459,119459,109492,656.851,683.311,-1
2017/A/3/stb_340_455.tgf,340,3550,0.0307093,2,10,1,331,331,2006,0,1,0.000000005,49364.1,49364.1,41573.4,203.895,448.772,203.895
2017/A/3/stb_379_470.tgf,379,3568,0.0248397,2,17,1,363,363,1817,0,1,0.000000028,54329.2,54329.2,47125.3,217.084,621.374,217.084
2017/A/3/stb_388_75.tgf,388,5023,0.0333657,4,28,2,181,357,2231,0,1,2.25E-08,1581.42,1581.42,1385.42,38.4706,554.462,147.063
2017/A/3/stb_434_435.tgf,434,4326,0.0229671,5,22,2,207,409,2294,0,1,1.25E-08,43835.5,43835.5,38884.2,140.871,938.088,1618.78
2017/A/3/stb_437_87.tgf,437,3562,0.0186522,2,25,1,413,413,1634,0,1,4.45E-08,49484.9,49484.9,44542,211.05,998.981,211.05
2017/A/3/stb_471_389.tgf,471,5097,0.0229759,2,33,1,439,439,2678,0,1,0.000000053,10805.5,10805.5,9650.01,98.2344,1194.82,98.2344
2017/A/3/stb_474_78.tgf,474,6172,0.0274707,2,33,1,442,442,2951,0,1,0.000000068,6815.21,6815.21,5992.67,77.4123,1182.63,77.4123
2017/A/3/stb_496_268.tgf,496,5773,0.023466,4,22,2,238,458,3211,0,1,0.000000009,4384.31,4384.31,3951.93,64.3254,1389.7,285.637
2017/A/3/stb_499_147.tgf,499,3601,0.0144618,3,29,1,471,471,1515,0,1,2.95E-08,442015,442015,402867,448.813,1650.09,897.626
2017/A/3/stb_541_355.tgf,541,5358,0.0183066,6,37,3,169,504,2544,0,1,1.75E-08,42508.6,42508.6,38376.8,197.879,2065.33,2938.19
2017/A/3/stb_596_207.tgf,596,3780,0.0106414,3,25,1,572,572,1520,0,1,0.000000027,3810940,3810940,3521790,1326.99,3635.93,2653.97
2017/A/3/WS_200_28_90_50.tgf,200,2800,0.07,1,1,1,200,200,1379,0,1,0,12749.8,12749.8,9103.38,95.4116,95.4116,95.4116
2017/A/3/WS_300_16_70_70.tgf,300,2400,0.0266667,1,1,1,300,300,1187,0,1,0,139317,139317,118837,344.728,344.728,344.728
2017/A/3/WS_300_16_90_70.tgf,300,2400,0.0266667,1,1,1,300,300,1197,0,1,0,139317,139317,118837,344.728,344.728,344.728
2017/A/3/WS_300_24_50_10.tgf,300,3600,0.04,1,1,1,300,300,1824,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/A/3/WS_300_24_50_30.tgf,300,3600,0.04,1,1,1,300,300,1887,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/A/3/WS_300_24_50_50.tgf,300,3600,0.04,1,1,1,300,300,1903,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/A/3/WS_400_16_50_70.tgf,400,3200,0.02,1,1,1,400,400,1470,0,1,0,912200,912200,794672,891.444,891.444,891.444
2017/A/3/WS_400_32_30_50.tgf,400,6400,0.04,1,1,1,400,400,3971,0,1,0,792427,792427,602249,776.047,776.047,776.047
2017/A/3/WS_400_32_30_70.tgf,400,6400,0.04,1,1,1,400,400,3551,0,1,0,792427,792427,602249,776.047,776.047,776.047
2017/A/3/WS_500_24_30_50.tgf,500,6000,0.024,1,1,1,500,500,3004,0,1,0,4466530,4466530,3712660,1926.83,1926.83,1926.83
2017/A/3/yamhill-or-us.gml.20.tgf,157,241,0.00977727,9,89,17,5,47,0,1,5,0.00000003,401.437,401.437,357.37,26.6229,31.0528,59262700
2017/A/1/admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0,1,0,1,1,0.000125,0,0.000125,0.000125,0.000125,0.000125,1.00012
2017/A/1/admbuster_2000.tgf,2000,2998,0.0007495,1,2000,0,0,1,0,1,1,0.0005,0,0.0005,0.0005,0.0005,0.0005,1.0005
2017/A/1/admbuster_4000.tgf,4000,5998,0.000374875,1,4000,0,0,1,0,1,1,0.002,0,0.002,0.002,0.002,0.002,1.002
2017/A/1/admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0,1,0,1,1,0.0045,0,0.0045,0.0045,0.0045,0.0045,1.0045
2017/A/1/afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,50,1478,0.5912,3,13,1,38,38,1035,0,1,0,2.86465,2.86465,2.28152,1.06806,1.33246,2.13613
2017/A/1/afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,26,90,0.133136,3,20,1,7,7,39,0,1,5.00E-10,2,2,2,1,1.50937,2
2017/A/1/afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,41,543,0.323022,3,22,1,20,20,0,1,1,0,2,2,2,1,1.40633,2
2017/A/1/afinput_exp_acyclic_indvary3_step1_batch_yyy10.tgf,30,85,0.0944444,3,23,1,8,8,0,1,1,0,3.41184,3.41184,3.01833,1.22848,1.78966,2.45696
2017/A/1/afinput_exp_cycles_indvary3_step8_batch_yyy07.tgf,15,1,0.00444444,1,15,0,0,1,0,1,1,5.00E-10,0,5.00E-10,5.00E-10,5.00E-10,5.00E-10,1
2017/A/1/BA_120_30_3.tgf,121,157,0.0107233,6,84,13,3.84615,17,0,1,6,1.65E-08,139.054,139.054,118.442,18.6474,20.0773,383001
2017/A/1/BA_180_10_2.tgf,181,199,0.0060743,6,162,10,2.9,7,0,1,6,0.000000033,72.1832,72.1832,62.8795,12.4032,13.9986,4061.35
2017/A/1/BA_200_10_5.tgf,201,221,0.00547016,8,180,16,2.3125,4,0,1,7,3.65E-08,156.555,156.555,134.004,19.2377,21.0622,11148100
2017/A/1/BA_40_80_5.tgf,41,73,0.0434265,4,8,5,7.6,29,0,1,3,0,88.763,88.763,77.3323,10.4282,10.9382,514.287
2017/A/1/BA_60_70_3.tgf,61,102,0.027412,4,19,4,11.5,38,0,1,3,0,114.89,114.89,101.95,10.4347,11.6884,573.346
2017/A/1/brookings-or-us.gml.50.tgf,12,18,0.125,4,6,3,3,5,0,1,2,0,21.9843,21.9843,17.857,4.02051,4.19751,55.7347
2017/A/1/caravan-or-us.gml.80.tgf,19,37,0.102493,3,4,4,4.75,7,2,0,2,0,25.9339,25.9339,21.0105,6.19029,6.4192,51.2401
2017/A/1/ER_100_100_1.tgf,102,5094,0.489619,1,1,1,102,102,2643,0,1,0,148.589,148.589,35.6194,5.9682,5.9682,5.9682
2017/A/1/ER_100_50_6.tgf,101,2489,0.243996,1,1,1,101,101,1725,0,1,0,427.037,427.037,193.709,13.9179,13.9179,13.9179
2017/A/1/ER_100_90_4.tgf,101,4556,0.446623,1,1,1,101,101,2316,0,1,0,178.037,178.037,47.2215,6.87179,6.87179,6.87179
2017/A/1/ER_200_70_5.tgf,201,14053,0.347838,1,1,1,201,201,7478,0,1,0,2796.13,2796.13,607.185,24.6411,24.6411,24.6411
2017/A/1/ER_300_100_4.tgf,302,45313,0.496831,1,1,1,302,302,22625,0,1,0,5138.32,5138.32,428.794,20.7073,20.7073,20.7073
2017/A/1/ferry2.pfile-L2-C1-05.pddl.3.cnf.tgf,205,334,0.00794765,23,143,37,2.67568,15,0,1,5,0,746.911,746.911,666.616,43.5492,51.2807,3.94E+23
2017/A/1/ferry2.pfile-L2-C1-08.pddl.1.cnf.tgf,86,136,0.0183883,17,65,21,2,2,0,1,5,0,286.963,286.963,252.772,23.9266,26.8318,31377500000
2017/A/1/ferry2.pfile-L2-C2-08.pddl.1.cnf.tgf,135,220,0.0120713,19,106,29,2,2,0,1,6,0,461.385,461.385,407.251,32.9611,37.0534,1.81E+13
2017/A/1/ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,0.00680272,29,207,31,3.12903,37,51,0,4,0,920.848,920.848,816.834,38.3806,45.8142,1.75E+24
2017/A/1/ferry2.pfile-L3-C2-02.pddl.2.cnf.tgf,528,1012,0.00363005,43,411,51,3.29412,26,63,0,5,0,2014.41,2014.41,1794.13,63.1159,75.9054,1.57E+45
2017/A/1/grd_1790_4_8.tgf,1790,64086,0.0200012,3,110,1,1681,1681,30988,0,1,1.17E-07,309.671,309.671,294.364,12.1319,1115980,24.2637
2017/A/1/grd_2065_1_8.tgf,2065,21185,0.00496808,3,505,1,1561,1561,6504,0,1,4.58E-07,306.915,306.915,303.033,12.3092,825522,24.6184
2017/A/1/grd_418_2_9.tgf,418,1747,0.00999863,3,143,1,276,276,435,0,1,6.25E-08,331.642,331.642,322.021,12.689,296.36,25.378
2017/A/1/grd_489_5_8.tgf,489,5944,0.0248577,3,352,1,138,138,1190,0,1,2.19E-06,2,2,2,1,52.4988,2
2017/A/1/hut-airport-shuttle_20120105_0729.gml.50.tgf,7,7,0.142857,3,6,1,2,2,0,1,1,5.00E-10,3.26505,3.26505,2.82843,1.18921,1.2777,2.37841
2017/A/1/massachusetts_vineyardfastferry_2015-11-13.gml.50.tgf,2,1,0.25,1,2,0,0,1,0,1,1,5.00E-10,0,5.00E-10,5.00E-10,5.00E-10,5.00E-10,1
2017/A/1/rockland-county-department-of-public-transportation_20121220_2018.gml.20.tgf,16,30,0.117188,3,8,2,5,7,2,0,2,0.000000001,17.0834,17.0834,14.4388,3.03623,3.342,12.2174
2017/A/1/scc_1109_50_10_5.tgf,1109,33830,0.0275067,19,43,43,25.7907,39,5118,0,4,0,1184.14,1184.14,801.328,48.1455,104.613,4.20E+23
2017/A/1/scc_1439_40_15_17.tgf,1439,63081,0.0304633,16,47,47,30.617,42,3057,0,5,0,1872.52,1872.52,1135.61,57.6141,149.736,6.10E+20
2017/A/1/scc_341_30_5_9.tgf,341,2715,0.0233486,8,23,18,18.6667,24,223,0,4,5.00E-10,376.283,376.283,287.859,28.586,51.533,243754000
2017/A/1/scc_845_40_5_19.tgf,845,11331,0.0158692,19,46,46,18.3696,28,4736,0,5,0,1353.12,1353.12,1006.91,56.1117,112.877,3.76E+24
2017/A/1/scc_989_70_15_3.tgf,989,42499,0.0434496,19,36,36,27.4722,36,10661,0,4,0,900.54,900.54,544.579,39.0364,61.8206,5.92E+21
2017/A/1/sembuster_150.tgf,150,2650,0.117778,51,100,100,1.5,2,962,0,2,0,3456.84,3456.84,3159.97,109.549,113.885,9.36E+82
2017/A/1/sembuster_60.tgf,60,460,0.127778,21,40,40,1.5,2,145,0,2,0,593.198,593.198,539.854,43.8726,45.5541,1.91E+26
2017/A/1/stb_190_70.tgf,190,821,0.0227424,5,40,2,76,147,213,0,1,0.000000038,462.566,462.566,433.312,15.6512,62.1279,117.209
2017/A/1/stb_196_281.tgf,196,2384,0.0620575,2,15,1,182,182,1129,0,1,0.00000001,317.454,317.454,261.087,16.1582,78.5383,16.1582
2017/A/1/stb_291_2.tgf,291,3361,0.0396901,2,10,1,282,282,1696,0,1,4.50E-09,11300.1,11300.1,9320.74,96.544,265.67,96.544
2017/A/1/stb_389_42.tgf,389,1652,0.0109172,3,34,1,356,356,568,0,1,0.000000033,245008,245008,229081,338.439,641.829,676.877
2017/A/1/stb_437_137.tgf,437,1539,0.0080589,5,70,2,184.5,366,423,0,1,0.000000058,127814,127814,121989,247.967,718.123,1975.73
2017/A/1/WS_100_12_10_70.tgf,100,600,0.06,1,1,1,100,100,276,0,1,0,829.076,829.076,675.588,25.9921,25.9921,25.9921
2017/A/1/WS_100_12_50_30.tgf,100,600,0.06,1,1,1,100,100,268,0,1,0,829.076,829.076,675.588,25.9921,25.9921,25.9921
2017/A/1/WS_100_18_30_10.tgf,100,900,0.09,1,1,1,100,100,425,0,1,0,744.12,744.12,548.748,23.4254,23.4254,23.4254
2017/A/1/WS_100_6_70_30.tgf,100,300,0.03,3,5,1,96,96,90,0,1,0,1081.19,1081.19,981.903,22.1574,26.9113,44.3149
2017/A/1/WS_500_16_30_70.tgf,500,4000,0.016,1,1,1,500,500,1937,0,1,0,4755190,4755190,4202770,2050.07,2050.07,2050.07
2017/A/4/admbuster_1000000.tgf,1000000,1499998,0.000420452,1,1000000,0,0,1,-1,0,1,125,0,125,125,125,125,126
2017/A/4/admbuster_2000000.tgf,2000000,2999998,0.00216536,1,2000000,0,0,1,-1,0,1,500,0,500,500,500,500,501
2017/A/4/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0,1,-1,0,1,5,0,5,5,5,5,6
2017/A/4/admbuster_500000.tgf,500000,749998,0.000840902,1,500000,0,0,1,-1,0,1,31.25,0,31.25,31.25,31.25,31.25,32.25
2017/A/4/afinput_exp_acyclic_depvary_step5_batch_yyy09.tgf,1167,1320947,0.969937,3,15,1,1153,1153,1311353,0,1,0,2.80617,2.80617,2.07955,1.01969,1.16892,2.03939
2017/A/4/afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987,987,957695,0,1,0,3.3814,3.3814,2.14123,1.0347,1.20179,2.06941
2017/A/4/afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941,941,880521,0,1,0,2.47958,2.47958,2.05103,1.01268,1.15725,2.02535
2017/A/4/afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019,1019,1034766,0,1,0,2.72727,2.72727,2.0468,1.01163,1.06346,2.02326
2017/A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy02.tgf,1449,2057657,0.980023,3,9,1,1441,1441,2050166,0,1,0,2.88917,2.88917,2.08308,1.02056,1.17477,2.04112
2017/A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210,1210,1343194,0,1,0,3.50232,3.50232,2.1568,1.03846,1.24458,2.07692
2017/A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy09.tgf,1056,1082664,0.970881,3,8,1,1049,1049,1075765,0,1,0,3.76001,3.76001,2.19033,1.0465,1.26208,2.093
2017/A/4/afinput_exp_cycles_depvary_step4_batch_yyy07.tgf,1129,1252049,0.982276,3,11,1,1119,1119,1248289,0,1,0,2.72438,2.72438,2.05376,1.01335,1.08913,2.0267
