,year,solver,track,instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
1851,2017,EqArgSolver,DS-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1852,2017,EqArgSolver,DS-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1853,2017,heureka,DS-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1854,2017,heureka,DS-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1855,2017,pyglaf,DS-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1856,2017,pyglaf,DS-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1857,2017,EqArgSolver,EE-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1858,2017,heureka,EE-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1859,2017,pyglaf,EE-PR,2017/A/5/ferry2.pfile-L3-C3-07.pddl.1.cnf.tgf,302,541,0.00593176,29,251,51,2.0,2
1860,2017,EqArgSolver,DS-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1861,2017,EqArgSolver,DS-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1862,2017,heureka,DS-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1863,2017,heureka,DS-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1864,2017,pyglaf,DS-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1865,2017,pyglaf,DS-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1866,2017,EqArgSolver,EE-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1867,2017,heureka,EE-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1868,2017,pyglaf,EE-PR,2017/A/5/huston_merge_2015-12.gml.80.tgf,6477,16118,0.000384205,13,370,258,24.6705,4508
1869,2017,EqArgSolver,DS-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1870,2017,EqArgSolver,DS-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1871,2017,heureka,DS-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1872,2017,heureka,DS-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1873,2017,pyglaf,DS-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1874,2017,pyglaf,DS-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1875,2017,EqArgSolver,EE-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1876,2017,heureka,EE-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1877,2017,pyglaf,EE-PR,2017/A/5/los_angeles_2016-01.gml.80.tgf,8294,19644,0.000285563,10,501,333,24.4024,5955
1878,2017,EqArgSolver,DS-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1879,2017,EqArgSolver,DS-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1880,2017,heureka,DS-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1881,2017,heureka,DS-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1882,2017,pyglaf,DS-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1883,2017,pyglaf,DS-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1884,2017,EqArgSolver,EE-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1885,2017,heureka,EE-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1886,2017,pyglaf,EE-PR,2017/A/5/lowell-regional-transit-authority_20121214_0433.gml.80.tgf,128,296,0.0180664,4,17,11,11.0909,87
1887,2017,EqArgSolver,DS-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1888,2017,EqArgSolver,DS-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1889,2017,heureka,DS-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1890,2017,heureka,DS-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1891,2017,pyglaf,DS-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1892,2017,pyglaf,DS-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1893,2017,EqArgSolver,EE-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1894,2017,heureka,EE-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1895,2017,pyglaf,EE-PR,2017/A/5/ruter.no_20151217_2005.gml.80.tgf,12455,33767,0.000217673,10,455,223,54.8117,11459
1896,2017,EqArgSolver,DS-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1897,2017,EqArgSolver,DS-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1898,2017,heureka,DS-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1899,2017,heureka,DS-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1900,2017,pyglaf,DS-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1901,2017,pyglaf,DS-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1902,2017,EqArgSolver,EE-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1903,2017,heureka,EE-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1904,2017,pyglaf,EE-PR,2017/A/5/sembuster_3600.tgf,3600,1443600,0.111389,1201,2400,2400,1.5,2
1905,2017,EqArgSolver,DS-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1906,2017,EqArgSolver,DS-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1907,2017,heureka,DS-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1908,2017,heureka,DS-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1909,2017,pyglaf,DS-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1910,2017,pyglaf,DS-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1911,2017,EqArgSolver,EE-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1912,2017,heureka,EE-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1913,2017,pyglaf,EE-PR,2017/A/5/transit-services-of-frederick-county_20130128_2046.gml.20.tgf,302,447,0.0049011,8,203,40,3.475,12
1914,2017,EqArgSolver,DS-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1915,2017,EqArgSolver,DS-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1916,2017,heureka,DS-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1917,2017,heureka,DS-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1918,2017,pyglaf,DS-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1919,2017,pyglaf,DS-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1920,2017,EqArgSolver,EE-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1921,2017,heureka,EE-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1922,2017,pyglaf,EE-PR,2017/A/5/translink-archiver_20151219_0124.gml.80.tgf,8746,18471,0.000241475,16,793,556,15.304,5726
1923,2017,EqArgSolver,DS-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1924,2017,EqArgSolver,DS-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1925,2017,heureka,DS-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1926,2017,heureka,DS-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1927,2017,pyglaf,DS-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1928,2017,pyglaf,DS-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1929,2017,EqArgSolver,EE-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1930,2017,heureka,EE-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1931,2017,pyglaf,EE-PR,2017/A/5/tursib_20110626_1306.gml.20.tgf,212,352,0.00783197,17,128,36,3.33333,18
1932,2017,EqArgSolver,DS-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1933,2017,EqArgSolver,DS-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1934,2017,heureka,DS-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1935,2017,heureka,DS-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1936,2017,pyglaf,DS-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1937,2017,pyglaf,DS-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1938,2017,EqArgSolver,EE-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1939,2017,heureka,EE-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1940,2017,pyglaf,EE-PR,2017/A/5/view2gt_20150927_1744.gml.50.tgf,312,584,0.00599934,7,108,49,5.16327,99
1941,2017,EqArgSolver,DS-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1942,2017,EqArgSolver,DS-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1943,2017,heureka,DS-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1944,2017,heureka,DS-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1945,2017,pyglaf,DS-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1946,2017,pyglaf,DS-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1947,2017,EqArgSolver,EE-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1948,2017,heureka,EE-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1949,2017,pyglaf,EE-PR,2017/A/5/ferry2.pfile-L2-C2-04.pddl.1.cnf.tgf,221,402,0.00823079,23,180,41,2.0,2
1950,2017,EqArgSolver,DC-PR,2017/B/2/BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
1951,2017,heureka,DC-PR,2017/B/2/BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
1952,2017,pyglaf,DC-PR,2017/B/2/BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
1953,2017,EqArgSolver,SE-PR,2017/B/2/BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
1954,2017,heureka,SE-PR,2017/B/2/BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
1955,2017,pyglaf,SE-PR,2017/B/2/BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
1956,2017,EqArgSolver,DC-PR,2017/B/2/BA_160_20_3.tgf,161,193,0.0074457,6,128,24,2.375,4
1957,2017,heureka,DC-PR,2017/B/2/BA_160_20_3.tgf,161,193,0.0074457,6,128,24,2.375,4
1958,2017,pyglaf,DC-PR,2017/B/2/BA_160_20_3.tgf,161,193,0.0074457,6,128,24,2.375,4
1959,2017,EqArgSolver,SE-PR,2017/B/2/BA_160_20_3.tgf,161,193,0.0074457,6,128,24,2.375,4
1960,2017,heureka,SE-PR,2017/B/2/BA_160_20_3.tgf,161,193,0.0074457,6,128,24,2.375,4
1961,2017,pyglaf,SE-PR,2017/B/2/BA_160_20_3.tgf,161,193,0.0074457,6,128,24,2.375,4
1962,2017,EqArgSolver,DC-PR,2017/B/2/BA_40_80_2.tgf,41,73,0.0434265,3,8,4,9.25,30
1963,2017,heureka,DC-PR,2017/B/2/BA_40_80_2.tgf,41,73,0.0434265,3,8,4,9.25,30
1964,2017,pyglaf,DC-PR,2017/B/2/BA_40_80_2.tgf,41,73,0.0434265,3,8,4,9.25,30
1965,2017,EqArgSolver,SE-PR,2017/B/2/BA_40_80_2.tgf,41,73,0.0434265,3,8,4,9.25,30
1966,2017,heureka,SE-PR,2017/B/2/BA_40_80_2.tgf,41,73,0.0434265,3,8,4,9.25,30
1967,2017,pyglaf,SE-PR,2017/B/2/BA_40_80_2.tgf,41,73,0.0434265,3,8,4,9.25,30
1968,2017,EqArgSolver,DC-PR,2017/B/2/BA_60_70_1.tgf,61,102,0.027412,4,19,5,9.4,32
1969,2017,heureka,DC-PR,2017/B/2/BA_60_70_1.tgf,61,102,0.027412,4,19,5,9.4,32
1970,2017,pyglaf,DC-PR,2017/B/2/BA_60_70_1.tgf,61,102,0.027412,4,19,5,9.4,32
1971,2017,EqArgSolver,SE-PR,2017/B/2/BA_60_70_1.tgf,61,102,0.027412,4,19,5,9.4,32
1972,2017,heureka,SE-PR,2017/B/2/BA_60_70_1.tgf,61,102,0.027412,4,19,5,9.4,32
1973,2017,pyglaf,SE-PR,2017/B/2/BA_60_70_1.tgf,61,102,0.027412,4,19,5,9.4,32
1974,2017,EqArgSolver,DC-PR,2017/B/2/BA_80_50_4.tgf,81,121,0.0184423,5,40,8,6.125,34
1975,2017,heureka,DC-PR,2017/B/2/BA_80_50_4.tgf,81,121,0.0184423,5,40,8,6.125,34
1976,2017,pyglaf,DC-PR,2017/B/2/BA_80_50_4.tgf,81,121,0.0184423,5,40,8,6.125,34
1977,2017,EqArgSolver,SE-PR,2017/B/2/BA_80_50_4.tgf,81,121,0.0184423,5,40,8,6.125,34
1978,2017,heureka,SE-PR,2017/B/2/BA_80_50_4.tgf,81,121,0.0184423,5,40,8,6.125,34
1979,2017,pyglaf,SE-PR,2017/B/2/BA_80_50_4.tgf,81,121,0.0184423,5,40,8,6.125,34
1980,2017,EqArgSolver,DC-PR,2017/B/2/ER_200_20_10.tgf,201,4036,0.0998985,1,1,1,201.0,201
1981,2017,heureka,DC-PR,2017/B/2/ER_200_20_10.tgf,201,4036,0.0998985,1,1,1,201.0,201
1982,2017,pyglaf,DC-PR,2017/B/2/ER_200_20_10.tgf,201,4036,0.0998985,1,1,1,201.0,201
1983,2017,EqArgSolver,SE-PR,2017/B/2/ER_200_20_10.tgf,201,4036,0.0998985,1,1,1,201.0,201
1984,2017,heureka,SE-PR,2017/B/2/ER_200_20_10.tgf,201,4036,0.0998985,1,1,1,201.0,201
1985,2017,pyglaf,SE-PR,2017/B/2/ER_200_20_10.tgf,201,4036,0.0998985,1,1,1,201.0,201
1986,2017,EqArgSolver,DC-PR,2017/B/2/ER_200_30_7.tgf,201,5896,0.145937,1,1,1,201.0,201
1987,2017,heureka,DC-PR,2017/B/2/ER_200_30_7.tgf,201,5896,0.145937,1,1,1,201.0,201
1988,2017,pyglaf,DC-PR,2017/B/2/ER_200_30_7.tgf,201,5896,0.145937,1,1,1,201.0,201
1989,2017,EqArgSolver,SE-PR,2017/B/2/ER_200_30_7.tgf,201,5896,0.145937,1,1,1,201.0,201
1990,2017,heureka,SE-PR,2017/B/2/ER_200_30_7.tgf,201,5896,0.145937,1,1,1,201.0,201
1991,2017,pyglaf,SE-PR,2017/B/2/ER_200_30_7.tgf,201,5896,0.145937,1,1,1,201.0,201
1992,2017,EqArgSolver,DC-PR,2017/B/2/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
1993,2017,heureka,DC-PR,2017/B/2/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
1994,2017,pyglaf,DC-PR,2017/B/2/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
1995,2017,EqArgSolver,SE-PR,2017/B/2/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
1996,2017,heureka,SE-PR,2017/B/2/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
1997,2017,pyglaf,SE-PR,2017/B/2/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
1998,2017,EqArgSolver,DC-PR,2017/B/2/ER_500_100_8.tgf,502,125495,0.497988,1,1,1,502.0,502
1999,2017,heureka,DC-PR,2017/B/2/ER_500_100_8.tgf,502,125495,0.497988,1,1,1,502.0,502
2000,2017,pyglaf,DC-PR,2017/B/2/ER_500_100_8.tgf,502,125495,0.497988,1,1,1,502.0,502
2001,2017,EqArgSolver,SE-PR,2017/B/2/ER_500_100_8.tgf,502,125495,0.497988,1,1,1,502.0,502
2002,2017,heureka,SE-PR,2017/B/2/ER_500_100_8.tgf,502,125495,0.497988,1,1,1,502.0,502
2003,2017,pyglaf,SE-PR,2017/B/2/ER_500_100_8.tgf,502,125495,0.497988,1,1,1,502.0,502
2004,2017,EqArgSolver,DC-PR,2017/B/2/ER_500_90_4.tgf,501,112855,0.44962,1,1,1,501.0,501
2005,2017,heureka,DC-PR,2017/B/2/ER_500_90_4.tgf,501,112855,0.44962,1,1,1,501.0,501
2006,2017,pyglaf,DC-PR,2017/B/2/ER_500_90_4.tgf,501,112855,0.44962,1,1,1,501.0,501
2007,2017,EqArgSolver,SE-PR,2017/B/2/ER_500_90_4.tgf,501,112855,0.44962,1,1,1,501.0,501
2008,2017,heureka,SE-PR,2017/B/2/ER_500_90_4.tgf,501,112855,0.44962,1,1,1,501.0,501
2009,2017,pyglaf,SE-PR,2017/B/2/ER_500_90_4.tgf,501,112855,0.44962,1,1,1,501.0,501
2010,2017,EqArgSolver,DC-PR,2017/B/2/WS_200_20_50_30.tgf,200,2000,0.05,1,1,1,200.0,200
2011,2017,heureka,DC-PR,2017/B/2/WS_200_20_50_30.tgf,200,2000,0.05,1,1,1,200.0,200
2012,2017,pyglaf,DC-PR,2017/B/2/WS_200_20_50_30.tgf,200,2000,0.05,1,1,1,200.0,200
2013,2017,EqArgSolver,SE-PR,2017/B/2/WS_200_20_50_30.tgf,200,2000,0.05,1,1,1,200.0,200
2014,2017,heureka,SE-PR,2017/B/2/WS_200_20_50_30.tgf,200,2000,0.05,1,1,1,200.0,200
2015,2017,pyglaf,SE-PR,2017/B/2/WS_200_20_50_30.tgf,200,2000,0.05,1,1,1,200.0,200
2016,2017,EqArgSolver,DC-PR,2017/B/2/WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
2017,2017,heureka,DC-PR,2017/B/2/WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
2018,2017,pyglaf,DC-PR,2017/B/2/WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
2019,2017,EqArgSolver,SE-PR,2017/B/2/WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
2020,2017,heureka,SE-PR,2017/B/2/WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
2021,2017,pyglaf,SE-PR,2017/B/2/WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
2022,2017,EqArgSolver,DC-PR,2017/B/2/WS_200_20_90_70.tgf,200,2000,0.05,1,1,1,200.0,200
2023,2017,heureka,DC-PR,2017/B/2/WS_200_20_90_70.tgf,200,2000,0.05,1,1,1,200.0,200
2024,2017,pyglaf,DC-PR,2017/B/2/WS_200_20_90_70.tgf,200,2000,0.05,1,1,1,200.0,200
2025,2017,EqArgSolver,SE-PR,2017/B/2/WS_200_20_90_70.tgf,200,2000,0.05,1,1,1,200.0,200
2026,2017,heureka,SE-PR,2017/B/2/WS_200_20_90_70.tgf,200,2000,0.05,1,1,1,200.0,200
2027,2017,pyglaf,SE-PR,2017/B/2/WS_200_20_90_70.tgf,200,2000,0.05,1,1,1,200.0,200
2028,2017,EqArgSolver,DC-PR,2017/B/2/WS_200_28_70_70.tgf,200,2800,0.07,1,1,1,200.0,200
2029,2017,heureka,DC-PR,2017/B/2/WS_200_28_70_70.tgf,200,2800,0.07,1,1,1,200.0,200
2030,2017,pyglaf,DC-PR,2017/B/2/WS_200_28_70_70.tgf,200,2800,0.07,1,1,1,200.0,200
2031,2017,EqArgSolver,SE-PR,2017/B/2/WS_200_28_70_70.tgf,200,2800,0.07,1,1,1,200.0,200
2032,2017,heureka,SE-PR,2017/B/2/WS_200_28_70_70.tgf,200,2800,0.07,1,1,1,200.0,200
2033,2017,pyglaf,SE-PR,2017/B/2/WS_200_28_70_70.tgf,200,2800,0.07,1,1,1,200.0,200
2034,2017,EqArgSolver,DC-PR,2017/B/2/WS_400_16_10_10.tgf,400,3200,0.02,1,1,1,400.0,400
2035,2017,heureka,DC-PR,2017/B/2/WS_400_16_10_10.tgf,400,3200,0.02,1,1,1,400.0,400
2036,2017,pyglaf,DC-PR,2017/B/2/WS_400_16_10_10.tgf,400,3200,0.02,1,1,1,400.0,400
2037,2017,EqArgSolver,SE-PR,2017/B/2/WS_400_16_10_10.tgf,400,3200,0.02,1,1,1,400.0,400
2038,2017,heureka,SE-PR,2017/B/2/WS_400_16_10_10.tgf,400,3200,0.02,1,1,1,400.0,400
2039,2017,pyglaf,SE-PR,2017/B/2/WS_400_16_10_10.tgf,400,3200,0.02,1,1,1,400.0,400
2040,2017,EqArgSolver,DC-PR,2017/B/2/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
2041,2017,heureka,DC-PR,2017/B/2/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
2042,2017,pyglaf,DC-PR,2017/B/2/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
2043,2017,EqArgSolver,SE-PR,2017/B/2/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
2044,2017,heureka,SE-PR,2017/B/2/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
2045,2017,pyglaf,SE-PR,2017/B/2/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
2046,2017,EqArgSolver,DC-PR,2017/B/2/bw2.pfile-3-02.pddl.2.cnf.tgf,161,285,0.0109949,17,122,27,2.44444,14
2047,2017,heureka,DC-PR,2017/B/2/bw2.pfile-3-02.pddl.2.cnf.tgf,161,285,0.0109949,17,122,27,2.44444,14
2048,2017,pyglaf,DC-PR,2017/B/2/bw2.pfile-3-02.pddl.2.cnf.tgf,161,285,0.0109949,17,122,27,2.44444,14
2049,2017,EqArgSolver,SE-PR,2017/B/2/bw2.pfile-3-02.pddl.2.cnf.tgf,161,285,0.0109949,17,122,27,2.44444,14
2050,2017,heureka,SE-PR,2017/B/2/bw2.pfile-3-02.pddl.2.cnf.tgf,161,285,0.0109949,17,122,27,2.44444,14
2051,2017,pyglaf,SE-PR,2017/B/2/bw2.pfile-3-02.pddl.2.cnf.tgf,161,285,0.0109949,17,122,27,2.44444,14
2052,2017,EqArgSolver,DC-PR,2017/B/2/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
2053,2017,heureka,DC-PR,2017/B/2/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
2054,2017,pyglaf,DC-PR,2017/B/2/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
2055,2017,EqArgSolver,SE-PR,2017/B/2/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
2056,2017,heureka,SE-PR,2017/B/2/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
2057,2017,pyglaf,SE-PR,2017/B/2/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
