instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize,totoddcycles,isbipartite,maxwidth,t_c,nt_c,mx,mx2,mx3,mx4,px
2019/instances/n224p5q2_ve.tgf,224,15208,0.303093,1,1,1,224,224,8588,0,1,0,5769.72,5769.72,1379.9,37.147,37.147,37.147
2019/instances/n256p3q08n.tgf,256,10695,0.163193,1,1,1,256,256,7300,0,1,0,25467.1,25467.1,10726.7,103.57,103.57,103.57
2019/instances/n256p5q2_e.tgf,256,19522,0.297882,1,1,1,256,256,11003,0,1,0,10860.5,10860.5,2408.45,49.0759,49.0759,49.0759
2019/instances/n320p5q2_n.tgf,320,30406,0.296934,1,1,1,320,320,16785,0,1,0,32753.8,32753.8,6109.48,78.1632,78.1632,78.1632
2019/instances/Small-result-b100.tgf,78,990,0.162722,2,45,1,34,34,0,1,1,0,39.335,39.335,17.972,2.99767,2.99767,5.99533
2019/instances/Small-result-b101.tgf,99,2064,0.210591,2,48,1,52,52,0,1,2,0,53.4219,53.4219,17.3259,2.94329,2.94329,5.88657
2019/instances/Small-result-b102.tgf,99,2352,0.239976,2,40,1,60,60,0,1,2,0,70.4288,70.4288,21.2328,3.25828,3.25828,6.51657
2019/instances/Small-result-b103.tgf,96,1941,0.210612,2,40,1,57,57,0,1,1,0,75.9276,75.9276,25.0363,3.5381,3.5381,7.0762
2019/instances/Small-result-b104.tgf,78,1218,0.200197,2,35,1,44,44,0,1,1,0,64.607,64.607,27.6546,3.71851,3.71851,7.43702
2019/instances/Small-result-b105.tgf,78,1332,0.218935,2,30,1,49,49,0,1,1,0,80.8728,80.8728,33.5903,4.09819,4.09819,8.19637
2019/instances/Small-result-b106.tgf,78,1113,0.182939,2,40,1,39,39,0,1,1,0,50.7646,50.7646,22.4068,3.34715,3.34715,6.6943
2019/instances/Small-result-b107.tgf,78,1401,0.230276,2,26,1,53,53,0,1,1,0,100.788,100.788,42.0183,4.58357,4.58357,9.16715
2019/instances/Small-result-b108.tgf,78,1545,0.253945,2,19,1,60,60,0,1,1,0,136.72,136.72,55.5627,5.2708,5.2708,10.5416
2019/instances/Small-result-b10.tgf,6,12,0.333333,2,3,1,4,4,0,1,1,0,5.33029,5.33029,4,1.41421,1.41421,2.82843
2019/instances/Small-result-b11.tgf,14,56,0.285714,2,7,1,8,8,0,1,1,0,8,8,5.33029,1.63253,1.63253,3.26505
2019/instances/Small-result-b12.tgf,30,240,0.266667,2,15,1,16,16,0,1,1,0,14.206,14.206,8,2,2,4
2019/instances/Small-result-b13.tgf,6,18,0.5,1,1,1,6,6,0,1,1,0,3.322,3.322,2.33714,1.52877,1.52877,1.52877
2019/instances/Small-result-b14.tgf,14,98,0.5,1,1,1,14,14,0,1,1,0,6.25822,6.25822,3.65743,1.91244,1.91244,1.91244
2019/instances/Small-result-b15.tgf,30,450,0.5,1,1,1,30,30,0,1,1,0,14.6516,14.6516,6.67428,2.58346,2.58346,2.58346
2019/instances/Small-result-b16.tgf,6,15,0.416667,2,2,1,5,5,0,1,1,0,6.11542,6.11542,4.47769,1.49628,1.49628,2.99255
2019/instances/Small-result-b17.tgf,14,77,0.392857,2,4,1,11,11,0,1,1,0,10.7843,10.7843,6.87642,1.85424,1.85424,3.70848
2019/instances/Small-result-b18.tgf,30,345,0.383333,2,8,1,23,23,0,1,1,0,23.3402,23.3402,12.2952,2.47944,2.47944,4.95888
2019/instances/Small-result-b19.tgf,11,32,0.264463,1,4,1,8,8,0,1,2,0,4,4,2.66514,1.63253,1.63253,1.63253
2019/instances/Small-result-b20.tgf,23,128,0.241966,1,8,1,16,16,0,1,2,0,7.10299,7.10299,4,2,2,2
2019/instances/Small-result-b21.tgf,23,128,0.241966,1,8,1,16,16,0,1,2,0,7.10299,7.10299,4,2,2,2
2019/instances/Small-result-b22.tgf,47,512,0.231779,1,16,1,32,32,0,1,2,0,16,16,7.10299,2.66514,2.66514,2.66514
2019/instances/Small-result-b23.tgf,47,512,0.231779,1,16,1,32,32,0,1,2,0,16,16,7.10299,2.66514,2.66514,2.66514
2019/instances/Small-result-b24.tgf,95,2048,0.226925,1,32,1,64,64,0,1,2,0,50.4525,50.4525,16,4,4,4
2019/instances/Small-result-b25.tgf,95,2048,0.226925,1,32,1,64,64,0,1,2,0,50.4525,50.4525,16,4,4,4
2019/instances/Small-result-b26.tgf,191,8192,0.224555,1,64,1,128,128,0,1,2,0,256,256,50.4525,7.10299,7.10299,7.10299
2019/instances/Small-result-b27.tgf,191,8192,0.224555,1,64,1,128,128,0,1,2,0,256,256,50.4525,7.10299,7.10299,7.10299
2019/instances/Small-result-b28.tgf,383,32768,0.223384,1,128,1,256,256,0,1,2,0,2545.46,2545.46,256,16,16,16
2019/instances/Small-result-b29.tgf,16,27,0.105469,2,4,1,13,13,0,1,1,0,20.2484,20.2484,17.0715,2.9216,2.9216,5.84321
2019/instances/Small-result-b2.tgf,5,8,0.32,1,2,1,4,4,0,1,2,0,2.66514,2.66514,2,1.41421,1.41421,1.41421
2019/instances/Small-result-b30.tgf,16,29,0.113281,2,2,1,15,15,0,1,1,0,24.6582,24.6582,20.981,3.2389,3.2389,6.47781
2019/instances/Small-result-b31.tgf,16,30,0.117188,1,1,1,16,16,0,1,1,0,13.5322,13.5322,11.5614,3.40021,3.40021,3.40021
2019/instances/Small-result-b33.tgf,9,24,0.296296,1,2,1,8,8,0,1,2,0,4.71111,4.71111,3.40526,1.84534,1.84534,1.84534
2019/instances/Small-result-b34.tgf,8,32,0.5,1,1,1,8,8,10,0,1,0,4,4,2.66514,1.63253,1.63253,1.63253
2019/instances/Small-result-b35.tgf,7,24,0.489796,1,1,1,7,7,4,0,1,0,3.7059,3.7059,2.5489,1.59653,1.59653,1.59653
2019/instances/Small-result-b36.tgf,19,96,0.265928,1,4,1,16,16,0,1,2,0,8.95242,8.95242,5.65685,2.37841,2.37841,2.37841
2019/instances/Small-result-b37.tgf,17,128,0.442907,1,2,1,16,16,40,0,2,0,7.10299,7.10299,4,2,2,2
2019/instances/Small-result-b38.tgf,14,92,0.469388,1,1,1,14,14,26,0,1,0,6.61408,6.61408,3.95964,1.98988,1.98988,1.98988
2019/instances/Small-result-b39.tgf,17,56,0.193772,1,2,1,16,16,0,1,2,0,11.5958,11.5958,8.72406,2.95365,2.95365,2.95365
2019/instances/Small-result-b3.tgf,11,32,0.264463,1,4,1,8,8,0,1,2,0,4,4,2.66514,1.63253,1.63253,1.63253
2019/instances/Small-result-b40.tgf,15,96,0.426667,1,2,1,14,14,16,0,2,0,6.37583,6.37583,3.75551,1.93791,1.93791,1.93791
2019/instances/Small-result-b41.tgf,6,9,0.25,2,4,1,3,3,0,1,1,0,4,4,2.98421,1.22152,1.22152,2.44304
2019/instances/Small-result-b42.tgf,13,36,0.213018,2,8,1,6,6,0,1,2,0,5.33029,5.33029,3.52225,1.32707,1.32707,2.65415
2019/instances/Small-result-b43.tgf,12,39,0.270833,2,6,1,7,7,0,1,1,0,6.26584,6.26584,4.07247,1.42697,1.42697,2.85393
2019/instances/Small-result-b44.tgf,27,144,0.197531,2,16,1,12,12,0,1,2,0,8,8,4.45276,1.49211,1.49211,2.98421
2019/instances/Small-result-b45.tgf,25,156,0.2496,2,12,1,14,14,0,1,2,0,10.0556,10.0556,5.46737,1.65339,1.65339,3.30677
2019/instances/Small-result-b46.tgf,24,175,0.303819,2,10,1,15,15,0,1,1,0,10.8216,10.8216,5.78365,1.70054,1.70054,3.40107
2019/instances/Small-result-b47.tgf,22,184,0.380165,2,8,1,15,15,0,1,1,0,9.71592,9.71592,5.07228,1.59253,1.59253,3.18505
2019/instances/Small-result-b48.tgf,23,164,0.310019,2,9,1,15,15,0,1,1,0,11.2354,11.2354,6.06637,1.7416,1.7416,3.48321
2019/instances/Small-result-b49.tgf,55,576,0.190413,2,32,1,24,24,0,1,2,0,14.206,14.206,6.20312,1.76112,1.76112,3.52225
2019/instances/Small-result-b4.tgf,23,128,0.241966,1,8,1,16,16,0,1,2,0,7.10299,7.10299,4,2,2,2
2019/instances/Small-result-b50.tgf,51,624,0.239908,2,24,1,28,28,0,1,2,0,19.6304,19.6304,8.2925,2.03623,2.03623,4.07247
2019/instances/Small-result-b51.tgf,49,700,0.291545,2,20,1,30,30,0,1,2,0,21.778,21.778,8.97895,2.11884,2.11884,4.23768
2019/instances/Small-result-b52.tgf,48,801,0.347656,2,16,1,33,33,0,1,1,0,25.6416,25.6416,10.2529,2.26417,2.26417,4.52833
2019/instances/Small-result-b53.tgf,49,588,0.244898,2,20,1,30,30,0,1,2,0,24.8157,24.8157,10.6293,2.30536,2.30536,4.61071
2019/instances/Small-result-b54.tgf,47,656,0.296967,2,18,1,30,30,0,1,2,0,22.965,22.965,9.60589,2.19156,2.19156,4.38313
2019/instances/Small-result-b55.tgf,45,752,0.371358,2,14,1,32,32,0,1,1,0,23.4769,23.4769,9.39443,2.16731,2.16731,4.33461
2019/instances/Small-result-b56.tgf,46,651,0.307656,2,16,1,31,31,0,1,1,0,25.5709,25.5709,10.7597,2.31945,2.31945,4.6389
2019/instances/Small-result-b57.tgf,8,13,0.203125,2,2,1,7,7,0,1,1,0,9.8428,9.8428,7.98788,1.99848,1.99848,3.99697
2019/instances/Small-result-b58.tgf,8,14,0.21875,1,1,1,8,8,0,1,1,0,5.65685,5.65685,4.62582,2.15077,2.15077,2.15077
2019/instances/Small-result-b59.tgf,67,464,0.103364,2,8,1,60,60,0,1,2,0,304.013,304.013,220.101,10.4905,10.4905,20.981
2019/instances/Small-result-b5.tgf,47,512,0.231779,1,16,1,32,32,0,1,2,0,16,16,7.10299,2.66514,2.66514,2.66514
2019/instances/Small-result-b60.tgf,32,466,0.455078,2,3,1,30,30,160,0,1,0,30.0076,30.0076,13.8067,2.62743,2.62743,5.25485
2019/instances/Small-result-b61.tgf,32,473,0.461914,2,4,1,29,29,165,0,1,0,25.8237,25.8237,11.5458,2.40269,2.40269,4.80538
2019/instances/Small-result-b62.tgf,32,515,0.50293,2,2,1,31,31,195,0,1,0,28.4649,28.4649,12.4333,2.49333,2.49333,4.98665
2019/instances/Small-result-b63.tgf,32,536,0.523438,1,1,1,32,32,210,0,1,0,14.9817,14.9817,6.47933,2.54545,2.54545,2.54545
2019/instances/Small-result-b64.tgf,32,487,0.475586,2,2,1,31,31,175,0,1,0,31.9106,31.9106,14.5999,2.70185,2.70185,5.40369
2019/instances/Small-result-b65.tgf,71,896,0.177743,1,8,1,64,64,0,1,2,0,134.463,134.463,76.1093,8.72406,8.72406,8.72406
2019/instances/Small-result-b66.tgf,67,480,0.106928,1,4,1,64,64,0,1,2,0,183.12,183.12,133.667,11.5614,11.5614,11.5614
2019/instances/Small-result-b67.tgf,25,268,0.4288,2,3,1,23,23,64,0,1,0,22.5544,22.5544,11.6924,2.41789,2.41789,4.83579
2019/instances/Small-result-b68.tgf,25,296,0.4736,2,2,1,24,24,78,0,1,0,22.2558,22.2558,11.054,2.35096,2.35096,4.70192
2019/instances/Small-result-b69.tgf,25,283,0.4528,2,2,1,24,24,70,0,1,0,23.8604,23.8604,12.2193,2.47177,2.47177,4.94354
2019/instances/Small-result-b6.tgf,95,2048,0.226925,1,32,1,64,64,0,1,2,0,50.4525,50.4525,16,4,4,4
2019/instances/Small-result-b70.tgf,25,311,0.4976,1,1,1,25,25,84,0,1,0,11.6641,11.6641,5.7041,2.38833,2.38833,2.38833
2019/instances/Small-result-b71.tgf,25,244,0.3904,2,3,1,23,23,52,0,1,0,24.549,24.549,13.2583,2.57471,2.57471,5.14942
2019/instances/Small-result-b72.tgf,25,272,0.4352,2,2,1,24,24,66,0,1,0,24.5404,24.5404,12.7341,2.5233,2.5233,5.0466
2019/instances/Small-result-b73.tgf,64,123,0.0300293,2,4,1,61,61,0,1,1,0,411.081,411.081,376.988,13.7293,13.7293,27.4586
2019/instances/Small-result-b74.tgf,64,125,0.0305176,2,2,1,63,63,0,1,1,0,449.533,449.533,412.794,14.3665,14.3665,28.733
2019/instances/Small-result-b75.tgf,43,592,0.320173,2,4,1,40,40,280,0,1,0,67.6196,67.6196,33.8091,4.11151,4.11151,8.22302
2019/instances/Small-result-b76.tgf,43,656,0.354786,2,2,1,42,42,336,0,1,0,70.7914,70.7914,33.9506,4.12011,4.12011,8.24022
2019/instances/Small-result-b77.tgf,25,296,0.4736,2,2,1,24,24,78,0,1,0,22.2558,22.2558,11.054,2.35096,2.35096,4.70192
2019/instances/Small-result-b78.tgf,25,296,0.4736,2,2,1,24,24,78,0,1,0,22.2558,22.2558,11.054,2.35096,2.35096,4.70192
2019/instances/Small-result-b79.tgf,25,311,0.4976,1,1,1,25,25,84,0,1,0,11.6641,11.6641,5.7041,2.38833,2.38833,2.38833
2019/instances/Small-result-b80.tgf,25,283,0.4528,2,2,1,24,24,70,0,1,0,23.8604,23.8604,12.2193,2.47177,2.47177,4.94354
2019/instances/Small-result-b81.tgf,22,169,0.349174,2,2,1,21,21,128,0,1,0,24.7931,24.7931,14.7067,2.7117,2.7117,5.42341
2019/instances/Small-result-b82.tgf,25,272,0.4352,2,2,1,24,24,64,0,1,0,24.7369,24.7369,12.8851,2.53822,2.53822,5.07644
2019/instances/Small-result-b83.tgf,12,29,0.201389,2,8,1,5,5,0,1,1,0,5.06879,5.06879,3.49425,1.32179,1.32179,2.64358
2019/instances/Small-result-b84.tgf,12,39,0.270833,2,6,1,7,7,0,1,1,0,6.26584,6.26584,4.07247,1.42697,1.42697,2.85393
2019/instances/Small-result-b85.tgf,24,129,0.223958,2,12,1,13,13,0,1,1,0,10.3365,10.3365,5.88657,1.7156,1.7156,3.4312
2019/instances/Small-result-b86.tgf,24,93,0.161458,2,16,1,9,9,0,1,1,0,7.54151,7.54151,4.66612,1.52744,1.52744,3.05487
2019/instances/Small-result-b87.tgf,24,147,0.255208,2,10,1,15,15,0,1,1,0,11.8683,11.8683,6.51657,1.80507,1.80507,3.61014
2019/instances/Small-result-b88.tgf,99,1488,0.151821,2,64,1,36,36,0,1,2,0,28.4372,28.4372,10.8863,2.33306,2.33306,4.66612
2019/instances/Small-result-b89.tgf,103,1856,0.174946,2,64,1,40,40,0,1,2,0,27.7561,27.7561,9.69231,2.2014,2.2014,4.4028
2019/instances/Small-result-b8.tgf,8,11,0.171875,2,4,1,5,5,0,1,1,0,7.17963,7.17963,5.73791,1.6938,1.6938,3.3876
2019/instances/Small-result-b90.tgf,85,1064,0.147266,2,58,1,28,28,0,1,2,0,22.0713,22.0713,9.63168,2.1945,2.1945,4.389
2019/instances/Small-result-b91.tgf,99,2064,0.210591,2,48,1,52,52,0,1,2,0,53.4219,53.4219,17.3259,2.94329,2.94329,5.88657
2019/instances/Small-result-b92.tgf,99,2352,0.239976,2,40,1,60,60,0,1,2,0,70.4288,70.4288,21.2328,3.25828,3.25828,6.51657
2019/instances/Small-result-b93.tgf,103,2496,0.235272,2,48,1,56,56,0,1,2,0,50.5577,50.5577,14.9461,2.73368,2.73368,5.46737
2019/instances/Small-result-b94.tgf,85,1456,0.201522,2,46,1,40,40,0,1,2,0,39.1115,39.1115,15.025,2.7409,2.7409,5.48179
2019/instances/Small-result-b95.tgf,85,1652,0.228651,2,40,1,46,46,0,1,2,0,50.3245,50.3245,18.2831,3.0235,3.0235,6.047
2019/instances/Small-result-b96.tgf,85,1380,0.191003,2,48,1,38,38,0,1,2,0,37.2136,37.2136,14.7827,2.7187,2.7187,5.4374
2019/instances/Small-result-b97.tgf,85,1860,0.257439,2,32,1,54,54,0,1,2,0,74.9642,74.9642,26.3475,3.62957,3.62957,7.25914
2019/instances/Small-result-b98.tgf,85,2100,0.290657,2,24,1,62,62,0,1,2,0,102.107,102.107,34.0264,4.12471,4.12471,8.24942
2019/instances/Small-result-b99.tgf,96,1677,0.181966,2,48,1,49,49,0,1,1,0,57.7135,57.7135,20.5564,3.20596,3.20596,6.41193
2019/instances/Small-result-b9.tgf,16,23,0.0898438,2,8,1,9,9,0,1,1,0,12.8832,12.8832,10.6104,2.3033,2.3033,4.6066
2019/instances/T-1-admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0,1,0,1,1,0.000125,0,0.000125,0.000125,0.000125,0.000125,1.00012
2019/instances/T-1-admbuster_2000.tgf,2000,2998,0.0007495,1,2000,0,0,1,0,1,1,0.0005,0,0.0005,0.0005,0.0005,0.0005,1.0005
2019/instances/T-1-admbuster_4000.tgf,4000,5998,0.000374875,1,4000,0,0,1,0,1,1,0.002,0,0.002,0.002,0.002,0.002,1.002
2019/instances/T-1-admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0,1,0,1,1,0.0045,0,0.0045,0.0045,0.0045,0.0045,1.0045
2019/instances/T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.tgf,79,4114,0.659189,3,11,1,69,69,2812,0,1,0,7.59402,7.59402,3.55164,1.3326,1.70459,2.6652
2019/instances/T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.tgf,46,797,0.376654,3,15,1,32,32,401,0,1,0,5.03272,5.03272,3.46455,1.31616,2.00368,2.63232
2019/instances/T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.tgf,39,270,0.177515,3,26,1,14,14,145,0,1,0,3.15697,3.15697,2.70134,1.16218,1.75483,2.32437
2019/instances/T-1-BA_100_10_3.tgf,101,111,0.0108813,5,90,10,2.1,3,0,1,4,1.05E-08,45.1968,45.1968,39.5139,11.7259,12.8952,5311.85
2019/instances/T-1-BA_100_10_5.tgf,101,111,0.0108813,4,90,5,3.2,7,0,1,4,2.65E-08,32.4075,32.4075,27.2975,6.77902,7.22743,39.8847
2019/instances/T-1-BA_20_60_3.tgf,21,33,0.0748299,4,8,4,4.25,11,0,1,4,0,32.02,32.02,27.1799,6.06393,6.4434,53.4352
2019/instances/T-1-BA_40_50_2.tgf,41,61,0.0362879,3,20,4,6.25,14,0,1,4,0.000000003,23.8601,23.8601,20.3991,6.84012,7.56488,22.3854
2019/instances/T-1-BA_80_30_3.tgf,81,105,0.0160037,8,56,14,2.78571,5,0,1,5,0.000000005,151.527,151.527,125.851,18.2603,19.3055,1231000
2019/instances/T-1-caravan-airport-transportation_20151216_1604.gml.20.tgf,19,26,0.0720222,4,13,3,3,4,0,1,2,4.50E-09,18.97,18.97,15.2983,3.95023,4.12568,54.2341
2019/instances/T-1-cascadespoint-or-us.gml.20.tgf,7,9,0.183673,2,4,1,4,4,2,0,2,5.00E-10,5.98412,5.98412,4.75683,1.54221,1.54221,3.08442
2019/instances/T-1-ER_100_30_5.tgf,101,1502,0.14724,1,1,1,101,101,953,0,1,0,621.907,621.907,380.072,19.4954,19.4954,19.4954
2019/instances/T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.tgf,533,1004,0.0035341,42,408,48,3.60417,79,50,0,6,0,3347.93,3347.93,3097.43,63.6356,80.3862,1.50E+45
2019/instances/T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.tgf,533,1004,0.0035341,42,408,48,3.60417,79,50,0,6,0,3347.93,3347.93,3097.43,63.6356,80.3862,1.50E+45
2019/instances/T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,0.00680272,29,207,31,3.12903,37,51,0,4,0,920.848,920.848,816.834,38.3806,45.8142,1.75E+24
2019/instances/T-1-grd_1222_5_4.tgf,1222,37401,0.0250461,3,416,1,807,807,9135,0,1,3.51E-06,2,2,2,1,14724.2,2
2019/instances/T-1-grd_156_3_6.tgf,156,409,0.0168064,5,140,3,6.33333,10,0,1,2,1.75E-07,13.3486,13.3486,12.3435,3.44426,6.08116,23.1082
2019/instances/T-1-grd_1892_1_3.tgf,1892,17773,0.00496499,4,480,3,471.667,1410,5040,0,2,4.60E-07,281.303,281.303,278.094,11.5933,419818,57.5598
2019/instances/T-1-grd_2130_2_7.tgf,2130,45337,0.00999295,3,475,1,1656,1656,14314,0,1,0.000001185,2,2,2,1,1156960,2
2019/instances/T-1-stb_127_253.tgf,127,829,0.0513981,2,20,1,108,108,311,0,1,1.45E-08,59.9189,59.9189,53.1617,7.29121,29.7906,7.29121
2019/instances/T-1-stb_192_170.tgf,192,1773,0.0480957,2,31,1,162,162,725,0,1,0.00000006,27.1499,27.1499,24.7704,4.97699,64.6804,4.97699
2019/instances/T-1-stb_218_401.tgf,218,2833,0.059612,2,20,1,199,199,1372,0,1,1.65E-08,109.231,109.231,93.6989,9.67982,96.999,9.67982
2019/instances/T-1-stb_280_229.tgf,280,1213,0.0154719,5,54,2,114,226,364,0,1,0.00000003,3395.16,3395.16,3190.64,41.0952,169.223,379.652
2019/instances/T-2-admbuster_10000.tgf,10000,14998,0.00014998,1,10000,0,0,1,0,1,1,0.0125,0,0.0125,0.0125,0.0125,0.0125,1.0125
2019/instances/T-2-admbuster_8000.tgf,8000,11998,0.000187469,1,8000,0,0,1,0,1,1,0.008,0,0.008,0.008,0.008,0.008,1.008
2019/instances/T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.tgf,374,125742,0.898953,3,17,1,358,358,117624,0,1,0,3.35244,3.35244,2.20899,1.05095,1.27478,2.1019
2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.tgf,499,239798,0.96304,3,11,1,489,489,234877,0,1,0,2.68843,2.68843,2.07127,1.01766,1.11334,2.03532
2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,457,198259,0.949293,3,19,1,439,439,196471,0,1,0,2.40448,2.40448,2.02846,1.00709,1.04365,2.01418
2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,357,121284,0.951628,3,7,1,351,351,118698,0,1,0,3.93127,3.93127,2.24308,1.05903,1.20568,2.11806
2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,0.850802,3,27,1,496,496,201068,0,1,0,5.69027,5.69027,2.74178,1.17085,2.01892,2.3417
2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,933,1838,0.00211146,47,725,61,4.40984,50,0,1,5,0,4217.58,4217.58,3829.1,82.9396,105.119,5.51E+42
2019/instances/T-2-grd_1697_5_7.tgf,1697,71714,0.0249023,3,352,1,1346,1346,22542,0,1,0.000002011,2,2,2,1,242733,2
2019/instances/T-2-grd_3018_3_7.tgf,3018,137019,0.0150433,3,392,1,2627,2627,60406,0,1,1.48E-06,2,2,2,1,39660300,2
2019/instances/T-2-grd_3434_3_2.tgf,3434,176823,0.0149947,3,306,1,3129,3129,77505,0,1,0.000000805,5.29108,5.29108,5.25246,1.62056,196374000,3.24113
2019/instances/T-2-grd_4383_1_10.tgf,4383,96592,0.00502803,3,529,1,3855,3855,38838,0,1,0.00000059,306.92,306.92,303.043,12.3094,1986640000,24.6188
2019/instances/T-2-grd_5178_1_1.tgf,5178,134016,0.00499842,3,470,1,4709,4709,58706,0,1,4.99E-07,2156.09,2156.09,2118.69,32.5476,18922000000,65.0951
2019/instances/T-2-stb_265_466.tgf,265,3352,0.0477323,2,8,1,258,258,1495,0,1,0.000000002,9836.34,9836.34,7829.58,88.4849,199.12,88.4849
2019/instances/T-2-stb_339_81.tgf,339,3692,0.0321264,2,34,1,306,306,1764,0,1,0.000000072,1223.05,1223.05,1079,32.8482,347.482,32.8482
2019/instances/T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,574,310341,0.941923,3,17,1,558,558,306847,0,1,0,2.62442,2.62442,2.08216,1.02033,1.19688,2.04067
2019/instances/T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.tgf,812,644253,0.977112,3,9,1,804,804,629030,0,1,0,2.6911,2.6911,2.05917,1.01469,1.09947,2.02937
2019/instances/T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.tgf,621,375128,0.972739,3,10,1,612,612,372479,0,1,0,2.5299,2.5299,2.04306,1.01071,1.07295,2.02141
2019/instances/T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.tgf,642,399617,0.969558,3,12,1,631,631,395769,0,1,0,2.36484,2.36484,2.03335,1.0083,1.08849,2.01661
2019/instances/T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,0.967901,3,15,1,651,651,424657,0,1,0,2.83219,2.83219,2.05462,1.01356,1.05447,2.02713
2019/instances/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,577,321302,0.965077,3,9,1,569,569,318030,0,1,0,4.54765,4.54765,2.21489,1.05235,1.13609,2.1047
2019/instances/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,475,218439,0.968151,3,6,1,470,470,126884,0,1,0,5.45582,5.45582,2.29863,1.07206,1.15545,2.14412
2019/instances/T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,619,373513,0.97482,3,10,1,610,610,370694,0,1,0,2.63349,2.63349,2.04945,1.01229,1.06977,2.02458
2019/instances/T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,556,299028,0.967302,3,10,1,547,547,297687,0,1,0,2.4473,2.4473,2.03957,1.00984,1.07936,2.01969
2019/instances/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,639,395445,0.968466,3,16,1,624,624,389504,0,1,0,2.17226,2.17226,2.00987,1.00246,1.03123,2.00493
2019/instances/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,0.955827,3,18,1,674,674,434909,0,1,0,2.60992,2.60992,2.06931,1.01718,1.15884,2.03436
2019/instances/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669,669,437265,0,1,0,2.62129,2.62129,2.0679,1.01683,1.1463,2.03367
2019/instances/T-3-grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464,7464,151551,0,1,6.87E-07,1463.73,1463.73,1439.69,26.8299,8.68E+12,53.6599
2019/instances/T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987,987,957695,0,1,0,3.3814,3.3814,2.14123,1.0347,1.20179,2.06941
2019/instances/T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941,941,880521,0,1,0,2.47958,2.47958,2.05103,1.01268,1.15725,2.02535
2019/instances/T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019,1019,1034766,0,1,0,2.72727,2.72727,2.0468,1.01163,1.06346,2.02326
2019/instances/T-4-grd_6756_4_7.tgf,6756,913586,0.0200157,3,201,1,6556,6556,457485,0,1,0.000000359,17.5143,17.5143,17.136,2.92711,8.77E+11,5.85423
2019/instances/T-4-grd_8020_3_4.tgf,8020,963669,0.0149823,3,1151,1,6870,6870,361587,0,1,1.98E-05,2,2.00002,2.00002,1.00002,1.94E+12,2.00002
