instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize,totoddcycles,isbipartite,maxwidth,t_c,nt_c,mx,mx2,mx3,mx4,px
2021/instances/2021/b_9_5_10.tgf,204600,15326424,0.00477987,1,1,1,204600,204600,-1,0,1,0,1.38E+136,1.38E+136,1.30E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_6_10.tgf,204600,15947700,0.00497362,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.29E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_6_6.tgf,204600,15933497,0.00496919,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.29E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_6_7.tgf,204600,15938942,0.00497089,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.29E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_6_8.tgf,204600,15929032,0.0049678,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.30E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_6_9.tgf,204600,15983031,0.00498464,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.29E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_7_10.tgf,204600,16600984,0.00517737,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.29E+136,1.14E+68,1.14E+68,1.14E+68
2021/instances/2021/b_9_8_10.tgf,204600,17260290,0.00538298,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.28E+136,1.13E+68,1.13E+68,1.13E+68
2021/instances/2021/b_9_8_6.tgf,204600,17238206,0.0053761,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.28E+136,1.13E+68,1.13E+68,1.13E+68
2021/instances/2021/b_9_8_7.tgf,204600,17227808,0.00537285,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.28E+136,1.13E+68,1.13E+68,1.13E+68
2021/instances/2021/b_9_8_8.tgf,204600,17187622,0.00536032,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.28E+136,1.13E+68,1.13E+68,1.13E+68
2021/instances/2021/b_9_8_9.tgf,204600,17225062,0.005372,1,1,1,204600,204600,-1,0,1,0,1.37E+136,1.37E+136,1.28E+136,1.13E+68,1.13E+68,1.13E+68
2021/instances/2021/b_9_9_10.tgf,204600,17899251,0.00558226,1,1,1,204600,204600,-1,0,1,0,1.36E+136,1.36E+136,1.28E+136,1.13E+68,1.13E+68,1.13E+68
2021/instances/2021/be_10_10_10.tgf,358550,36159916,0.00903083,1,1,1,358550,358550,-1,0,1,0,1.69E+180,1.69E+180,1.60E+180,1.26E+90,1.26E+90,1.26E+90
2021/instances/2021/be_10_1_10.tgf,357700,24802843,0.00730518,1,1,1,357700,357700,-1,0,1,0,1.05E+180,1.05E+180,1.01E+180,1.01E+90,1.01E+90,1.01E+90
2021/instances/2021/be_10_2_10.tgf,358450,26094426,0.00663583,1,1,1,358450,358450,-1,0,1,0,1.62E+180,1.62E+180,1.56E+180,1.25E+90,1.25E+90,1.25E+90
2021/instances/2021/be_10_3_10.tgf,358400,27360853,0.00702189,1,1,1,358400,358400,-1,0,1,0,1.57E+180,1.57E+180,1.51E+180,1.23E+90,1.23E+90,1.23E+90
2021/instances/2021/be_10_4_10.tgf,356750,28597742,0.0105274,1,1,1,356750,356750,-1,0,1,0,6.03E+179,6.03E+179,5.76E+179,7.59E+89,7.59E+89,7.59E+89
2021/instances/2021/be_10_5_10.tgf,357500,29851927,0.009179,1,1,1,357500,357500,-1,0,1,0,9.31E+179,9.31E+179,8.87E+179,9.42E+89,9.42E+89,9.42E+89
2021/instances/2021/be_10_6_10.tgf,356950,31112287,0.0108813,1,1,1,356950,356950,-1,0,1,0,6.75E+179,6.75E+179,6.42E+179,8.01E+89,8.01E+89,8.01E+89
2021/instances/2021/be_10_7_10.tgf,359050,32397520,0.477251,1,1,1,359050,359050,-1,0,1,0,2.27E+180,2.27E+180,2.16E+180,1.47E+90,1.47E+90,1.47E+90
2021/instances/2021/be_10_9_10.tgf,357750,34891790,0.0101695,1,1,1,357750,357750,-1,0,1,0,1.07E+180,1.07E+180,1.01E+180,1.00E+90,1.00E+90,1.00E+90
2021/instances/2021/be_5_10_6.tgf,11150,904993,0.0072794,1,1,1,11150,11150,491362,0,1,0,4.69E+31,4.69E+31,3.59E+31,5.99405E+15,5.99405E+15,5.99405E+15
2021/instances/2021/be_5_10_7.tgf,11150,904308,0.00727389,1,1,1,11150,11150,484924,0,1,0,4.69E+31,4.69E+31,3.59E+31,5.99525E+15,5.99525E+15,5.99525E+15
2021/instances/2021/be_5_10_8.tgf,11000,900646,0.00744336,1,1,1,11000,11000,494029,0,1,0,2.85E+31,2.85E+31,2.17E+31,4.66277E+15,4.66277E+15,4.66277E+15
2021/instances/2021/be_5_10_9.tgf,11000,904675,0.00747665,1,1,1,11000,11000,520701,0,1,0,2.84E+31,2.84E+31,2.17E+31,4.65713E+15,4.65713E+15,4.65713E+15
2021/instances/2021/be_5_1_10.tgf,11200,743681,0.00592858,1,1,1,11200,11200,506988,0,1,0,5.80E+31,5.80E+31,4.67E+31,6.83241E+15,6.83241E+15,6.83241E+15
2021/instances/2021/be_5_2_10.tgf,11250,764473,0.00604028,1,1,1,11250,11250,461673,0,1,0,6.80E+31,6.80E+31,5.45E+31,7.38068E+15,7.38068E+15,7.38068E+15
2021/instances/2021/be_5_2_6.tgf,10700,754223,0.00658768,1,1,1,10700,10700,514031,0,1,0,1.09E+31,1.09E+31,8.58E+30,2.92972E+15,2.92972E+15,2.92972E+15
2021/instances/2021/be_5_2_7.tgf,10750,756121,0.00654296,1,1,1,10750,10750,512471,0,1,0,1.29E+31,1.29E+31,1.02E+31,3.18874E+15,3.18874E+15,3.18874E+15
2021/instances/2021/be_5_2_8.tgf,10850,757105,0.00643127,1,1,1,10850,10850,449665,0,1,0,1.80E+31,1.80E+31,1.43E+31,3.77845E+15,3.77845E+15,3.77845E+15
2021/instances/2021/be_5_2_9.tgf,11000,758960,0.0062724,1,1,1,11000,11000,517979,0,1,0,2.97E+31,2.97E+31,2.37E+31,4.86552E+15,4.86552E+15,4.86552E+15
2021/instances/2021/be_5_3_10.tgf,11050,779061,0.00638039,1,1,1,11050,11050,463437,0,1,0,3.49E+31,3.49E+31,2.77E+31,5.26057E+15,5.26057E+15,5.26057E+15
2021/instances/2021/be_5_4_10.tgf,10750,788188,0.00682045,1,1,1,10750,10750,443289,0,1,0,1.27E+31,1.27E+31,9.97E+30,3.15711E+15,3.15711E+15,3.15711E+15
2021/instances/2021/be_5_4_6.tgf,11000,795420,0.00657372,1,1,1,11000,11000,459626,0,1,0,2.94E+31,2.94E+31,2.32E+31,4.81252E+15,4.81252E+15,4.81252E+15
2021/instances/2021/be_5_4_7.tgf,11200,800338,0.00638025,1,1,1,11200,11200,440677,0,1,0,5.70E+31,5.70E+31,4.52E+31,6.72015E+15,6.72015E+15,6.72015E+15
2021/instances/2021/be_5_4_8.tgf,10950,792517,0.00660968,1,1,1,10950,10950,476620,0,1,0,2.49E+31,2.49E+31,1.96E+31,4.42714E+15,4.42714E+15,4.42714E+15
2021/instances/2021/be_5_4_9.tgf,10800,789611,0.00676964,1,1,1,10800,10800,546905,0,1,0,1.51E+31,1.51E+31,1.18E+31,3.43627E+15,3.43627E+15,3.43627E+15
2021/instances/2021/be_5_5_10.tgf,10950,810622,0.00676068,1,1,1,10950,10950,493889,0,1,0,2.48E+31,2.48E+31,1.94E+31,4.40297E+15,4.40297E+15,4.40297E+15
2021/instances/2021/be_5_6_10.tgf,10600,817460,0.00727536,1,1,1,10600,10600,485173,0,1,0,7.59E+30,7.59E+30,5.85E+30,2.4195E+15,2.4195E+15,2.4195E+15
2021/instances/2021/be_5_6_6.tgf,11150,832803,0.00669873,1,1,1,11150,11150,480580,0,1,0,4.79E+31,4.79E+31,3.75E+31,6.12278E+15,6.12278E+15,6.12278E+15
2021/instances/2021/be_5_6_7.tgf,11100,832432,0.0067562,1,1,1,11100,11100,447133,0,1,0,4.06E+31,4.06E+31,3.17E+31,5.6312E+15,5.6312E+15,5.6312E+15
2021/instances/2021/be_5_6_8.tgf,11050,834109,0.00683122,1,1,1,11050,11050,467108,0,1,0,3.43E+31,3.43E+31,2.68E+31,5.17487E+15,5.17487E+15,5.17487E+15
2021/instances/2021/be_5_6_9.tgf,11200,834694,0.00665413,1,1,1,11200,11200,474167,0,1,0,5.65E+31,5.65E+31,4.43E+31,6.65298E+15,6.65298E+15,6.65298E+15
2021/instances/2021/be_5_7_10.tgf,11250,854502,0.00675162,1,1,1,11250,11250,471495,0,1,0,6.62E+31,6.62E+31,5.17E+31,7.19018E+15,7.19018E+15,7.19018E+15
2021/instances/2021/be_5_8_10.tgf,11400,874104,0.00672595,1,1,1,11400,11400,497332,0,1,0,1.08E+32,1.08E+32,8.41E+31,9.17E+15,9.17E+15,9.17E+15
2021/instances/2021/be_5_8_6.tgf,11000,860848,0.00711445,1,1,1,11000,11000,589837,0,1,0,2.88E+31,2.88E+31,2.23E+31,4.71885E+15,4.71885E+15,4.71885E+15
2021/instances/2021/be_5_8_7.tgf,11250,871496,0.00688589,1,1,1,11250,11250,589235,0,1,0,6.59E+31,6.59E+31,5.12E+31,7.15478E+15,7.15478E+15,7.15478E+15
2021/instances/2021/be_5_8_8.tgf,10900,866112,0.00728989,1,1,1,10900,10900,497925,0,1,0,2.06E+31,2.06E+31,1.58E+31,3.97807E+15,3.97807E+15,3.97807E+15
2021/instances/2021/be_5_8_9.tgf,11050,868202,0.00711044,1,1,1,11050,11050,499932,0,1,0,3.40E+31,3.40E+31,2.62E+31,5.1225E+15,5.1225E+15,5.1225E+15
2021/instances/2021/be_5_9_10.tgf,10650,868647,0.00765851,1,1,1,10650,10650,606107,0,1,0,8.85E+30,8.85E+30,6.73E+30,2.59426E+15,2.59426E+15,2.59426E+15
2021/instances/2021/be_6_10_10.tgf,22050,1908457,0.00392523,1,1,1,22050,22050,1064615,0,1,0,4.10E+44,4.10E+44,3.35E+44,1.83E+22,1.83E+22,1.83E+22
2021/instances/2021/be_6_10_6.tgf,21800,1899145,0.00399618,1,1,1,21800,21800,1047233,0,1,0,2.28E+44,2.28E+44,1.86E+44,1.36E+22,1.36E+22,1.36E+22
2021/instances/2021/be_6_10_7.tgf,22450,1904519,0.00377879,1,1,1,22450,22450,1043704,0,1,0,1.04E+45,1.04E+45,8.59E+44,2.93E+22,2.93E+22,2.93E+22
2021/instances/2021/be_6_10_8.tgf,22500,1921588,0.00379573,1,1,1,22500,22500,1032392,0,1,0,1.17E+45,1.17E+45,9.62E+44,3.10E+22,3.10E+22,3.10E+22
2021/instances/2021/be_6_10_9.tgf,22550,1917725,0.00377132,1,1,1,22550,22550,1076794,0,1,0,1.32E+45,1.32E+45,1.08E+45,3.29E+22,3.29E+22,3.29E+22
2021/instances/2021/be_6_1_10.tgf,21650,1496071,0.00319181,1,1,1,21650,21650,1021248,0,1,0,1.67E+44,1.67E+44,1.42E+44,1.19E+22,1.19E+22,1.19E+22
2021/instances/2021/be_6_2_10.tgf,22150,1547692,0.00315455,1,1,1,22150,22150,914255,0,1,0,5.39E+44,5.39E+44,4.58E+44,2.14E+22,2.14E+22,2.14E+22
2021/instances/2021/be_6_2_6.tgf,22400,1549608,0.00308835,1,1,1,22400,22400,947846,0,1,0,9.65E+44,9.65E+44,8.22E+44,2.87E+22,2.87E+22,2.87E+22
2021/instances/2021/be_6_2_7.tgf,22300,1550505,0.00311791,1,1,1,22300,22300,927428,0,1,0,7.64E+44,7.64E+44,6.50E+44,2.55E+22,2.55E+22,2.55E+22
2021/instances/2021/be_6_2_8.tgf,22800,1560919,0.00300269,1,1,1,22800,22800,936498,0,1,0,2.43E+45,2.43E+45,2.08E+45,4.56E+22,4.56E+22,4.56E+22
2021/instances/2021/be_6_3_10.tgf,22600,1602005,0.00313651,1,1,1,22600,22600,1101388,0,1,0,1.53E+45,1.53E+45,1.30E+45,3.60E+22,3.60E+22,3.60E+22
2021/instances/2021/be_6_4_10.tgf,22250,1643626,0.00332004,1,1,1,22250,22250,1100512,0,1,0,6.74E+44,6.74E+44,5.67E+44,2.38E+22,2.38E+22,2.38E+22
2021/instances/2021/be_6_4_6.tgf,22150,1637558,0.00333771,1,1,1,22150,22150,919019,0,1,0,5.33E+44,5.33E+44,4.49E+44,2.12E+22,2.12E+22,2.12E+22
2021/instances/2021/be_6_4_7.tgf,22150,1637660,0.00333792,1,1,1,22150,22150,933704,0,1,0,5.33E+44,5.33E+44,4.49E+44,2.12E+22,2.12E+22,2.12E+22
2021/instances/2021/be_6_4_8.tgf,22750,1649907,0.00318784,1,1,1,22750,22750,1117146,0,1,0,2.15E+45,2.15E+45,1.82E+45,4.27E+22,4.27E+22,4.27E+22
2021/instances/2021/be_6_4_9.tgf,22000,1630912,0.00336965,1,1,1,22000,22000,978738,0,1,0,3.76E+44,3.76E+44,3.16E+44,1.78E+22,1.78E+22,1.78E+22
2021/instances/2021/be_6_5_10.tgf,22050,1674539,0.00344412,1,1,1,22050,22050,991469,0,1,0,4.20E+44,4.20E+44,3.52E+44,1.88E+22,1.88E+22,1.88E+22
2021/instances/2021/be_6_6_10.tgf,22700,1731675,0.00336058,1,1,1,22700,22700,936042,0,1,0,1.90E+45,1.90E+45,1.59E+45,3.99E+22,3.99E+22,3.99E+22
2021/instances/2021/be_6_6_6.tgf,22150,1724116,0.00351414,1,1,1,22150,22150,1019564,0,1,0,5.29E+44,5.29E+44,4.41E+44,2.10E+22,2.10E+22,2.10E+22
2021/instances/2021/be_6_6_7.tgf,22550,1733828,0.00340967,1,1,1,22550,22550,1011720,0,1,0,1.34E+45,1.34E+45,1.12E+45,3.35E+22,3.35E+22,3.35E+22
2021/instances/2021/be_6_6_8.tgf,22350,1732975,0.00346926,1,1,1,22350,22350,942086,0,1,0,8.43E+44,8.43E+44,7.04E+44,2.65E+22,2.65E+22,2.65E+22
2021/instances/2021/be_6_6_9.tgf,22400,1724968,0.00343783,1,1,1,22400,22400,982831,0,1,0,9.47E+44,9.47E+44,7.93E+44,2.82E+22,2.82E+22,2.82E+22
2021/instances/2021/be_6_7_10.tgf,22450,1773458,0.00351875,1,1,1,22450,22450,1073169,0,1,0,1.06E+45,1.06E+45,8.82E+44,2.97E+22,2.97E+22,2.97E+22
2021/instances/2021/be_6_8_10.tgf,21950,1800451,0.00373691,1,1,1,21950,21950,1004958,0,1,0,3.28E+44,3.28E+44,2.71E+44,1.65E+22,1.65E+22,1.65E+22
2021/instances/2021/be_6_8_7.tgf,22350,1817879,0.00363923,1,1,1,22350,22350,999253,0,1,0,8.35E+44,8.35E+44,6.92E+44,2.63E+22,2.63E+22,2.63E+22
2021/instances/2021/be_6_8_9.tgf,22150,1807866,0.00368484,1,1,1,22150,22150,1237659,0,1,0,5.24E+44,5.24E+44,4.33E+44,2.08E+22,2.08E+22,2.08E+22
2021/instances/2021/be_6_9_10.tgf,22100,1855474,0.00379901,1,1,1,22100,22100,1043300,0,1,0,4.64E+44,4.64E+44,3.81E+44,1.95E+22,1.95E+22,1.95E+22
2021/instances/2021/be_7_10_10.tgf,44650,3976330,0.00199453,1,1,1,44650,44650,-1,0,1,0,3.51E+63,3.51E+63,3.04E+63,5.51E+31,5.51E+31,5.51E+31
2021/instances/2021/be_7_10_6.tgf,45400,4013224,0.00194707,1,1,1,45400,45400,-1,0,1,0,1.20E+64,1.20E+64,1.04E+64,1.02E+32,1.02E+32,1.02E+32
2021/instances/2021/be_7_10_7.tgf,44600,3987697,0.00200471,1,1,1,44600,44600,-1,0,1,0,3.24E+63,3.24E+63,2.79E+63,5.29E+31,5.29E+31,5.29E+31
2021/instances/2021/be_7_10_8.tgf,44500,3965655,0.0020026,1,1,1,44500,44500,-1,0,1,0,2.75E+63,2.75E+63,2.37E+63,4.87E+31,4.87E+31,4.87E+31
2021/instances/2021/be_7_1_10.tgf,44950,3042091,0.00150561,1,1,1,44950,44950,-1,0,1,0,5.95E+63,5.95E+63,5.33E+63,7.30E+31,7.30E+31,7.30E+31
2021/instances/2021/be_7_2_10.tgf,44250,3140134,0.00160369,1,1,1,44250,44250,-1,0,1,0,1.87E+63,1.87E+63,1.67E+63,4.08E+31,4.08E+31,4.08E+31
2021/instances/2021/be_7_2_6.tgf,44100,3135579,0.00161228,1,1,1,44100,44100,-1,0,1,0,1.46E+63,1.46E+63,1.30E+63,3.61E+31,3.61E+31,3.61E+31
2021/instances/2021/be_7_2_7.tgf,43950,3131660,0.00162128,1,1,1,43950,43950,-1,0,1,0,1.14E+63,1.14E+63,1.01E+63,3.19E+31,3.19E+31,3.19E+31
2021/instances/2021/be_7_2_8.tgf,44500,3146411,0.0015889,1,1,1,44500,44500,-1,0,1,0,2.83E+63,2.83E+63,2.52E+63,5.02E+31,5.02E+31,5.02E+31
2021/instances/2021/be_7_2_9.tgf,44050,3136221,0.00161627,1,1,1,44050,44050,-1,0,1,0,1.35E+63,1.35E+63,1.20E+63,3.46E+31,3.46E+31,3.46E+31
2021/instances/2021/be_7_3_10.tgf,44850,3252781,0.00161707,1,1,1,44850,44850,-1,0,1,0,5.01E+63,5.01E+63,4.45E+63,6.67E+31,6.67E+31,6.67E+31
2021/instances/2021/be_7_4_10.tgf,44650,3353205,0.00168197,1,1,1,44650,44650,-1,0,1,0,3.60E+63,3.60E+63,3.18E+63,5.64E+31,5.64E+31,5.64E+31
2021/instances/2021/be_7_4_6.tgf,45050,3362236,0.00165668,1,1,1,45050,45050,-1,0,1,0,6.93E+63,6.93E+63,6.13E+63,7.83E+31,7.83E+31,7.83E+31
2021/instances/2021/be_7_4_7.tgf,45100,3364081,0.00165392,1,1,1,45100,45100,-1,0,1,0,7.52E+63,7.52E+63,6.66E+63,8.16E+31,8.16E+31,8.16E+31
2021/instances/2021/be_7_4_8.tgf,44850,3358383,0.00166957,1,1,1,44850,44850,-1,0,1,0,4.99E+63,4.99E+63,4.42E+63,6.65E+31,6.65E+31,6.65E+31
2021/instances/2021/be_7_4_9.tgf,44250,3342587,0.00170709,1,1,1,44250,44250,-1,0,1,0,1.86E+63,1.86E+63,1.64E+63,4.05E+31,4.05E+31,4.05E+31
2021/instances/2021/be_7_5_10.tgf,44400,3456931,0.00175358,1,1,1,44400,44400,-1,0,1,0,2.37E+63,2.37E+63,2.09E+63,4.57E+31,4.57E+31,4.57E+31
2021/instances/2021/be_7_6_6.tgf,44700,3558125,0.00178076,1,1,1,44700,44700,-1,0,1,0,3.87E+63,3.87E+63,3.40E+63,5.83E+31,5.83E+31,5.83E+31
2021/instances/2021/be_7_6_7.tgf,45050,3574038,0.00176104,1,1,1,45050,45050,-1,0,1,0,6.88E+63,6.88E+63,6.04E+63,7.77E+31,7.77E+31,7.77E+31
2021/instances/2021/be_7_6_8.tgf,44400,3557899,0.00180479,1,1,1,44400,44400,-1,0,1,0,2.36E+63,2.36E+63,2.07E+63,4.55E+31,4.55E+31,4.55E+31
2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800,44800,-1,0,1,0,4.56E+63,4.56E+63,4.00E+63,6.33E+31,6.33E+31,6.33E+31
2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750,44750,-1,0,1,0,4.19E+63,4.19E+63,3.66E+63,6.05E+31,6.05E+31,6.05E+31
2021/instances/2021/be_7_8_10.tgf,44150,3759441,0.00192869,1,1,1,44150,44150,-1,0,1,0,1.55E+63,1.55E+63,1.35E+63,3.67E+31,3.67E+31,3.67E+31
2021/instances/2021/be_7_8_6.tgf,44200,3754541,0.00192182,1,1,1,44200,44200,-1,0,1,0,1.69E+63,1.69E+63,1.47E+63,3.83E+31,3.83E+31,3.83E+31
2021/instances/2021/be_7_8_7.tgf,44900,3785034,0.00187749,1,1,1,44900,44900,-1,0,1,0,5.34E+63,5.34E+63,4.65E+63,6.82E+31,6.82E+31,6.82E+31
2021/instances/2021/be_7_8_8.tgf,44500,3776685,0.00190718,1,1,1,44500,44500,-1,0,1,0,2.77E+63,2.77E+63,2.41E+63,4.90E+31,4.90E+31,4.90E+31
2021/instances/2021/be_7_8_9.tgf,44850,3794124,0.0018862,1,1,1,44850,44850,-1,0,1,0,4.91E+63,4.91E+63,4.28E+63,6.54E+31,6.54E+31,6.54E+31
2021/instances/2021/be_7_9_10.tgf,44300,3864165,0.00196901,1,1,1,44300,44300,-1,0,1,0,1.98E+63,1.98E+63,1.72E+63,4.14E+31,4.14E+31,4.14E+31
2021/instances/2021/be_8_10_10.tgf,89350,8313950,0.00225405,1,1,1,89350,89350,-1,0,1,0,8.62E+89,8.62E+89,7.74E+89,8.80E+44,8.80E+44,8.80E+44
2021/instances/2021/be_8_10_6.tgf,89500,8361412,0.00225055,1,1,1,89500,89500,-1,0,1,0,1.03E+90,1.03E+90,9.20E+89,9.59E+44,9.59E+44,9.59E+44
2021/instances/2021/be_8_10_7.tgf,89400,8314650,0.00224879,1,1,1,89400,89400,-1,0,1,0,9.13E+89,9.13E+89,8.20E+89,9.06E+44,9.06E+44,9.06E+44
2021/instances/2021/be_8_10_8.tgf,88800,8247317,0.002297,1,1,1,88800,88800,-1,0,1,0,4.55E+89,4.55E+89,4.08E+89,6.39E+44,6.39E+44,6.39E+44
2021/instances/2021/be_8_10_9.tgf,89600,8319344,0.00222848,1,1,1,89600,89600,-1,0,1,0,1.15E+90,1.15E+90,1.03E+90,1.02E+45,1.02E+45,1.02E+45
2021/instances/2021/be_8_1_10.tgf,89300,6119157,0.00166303,1,1,1,89300,89300,-1,0,1,0,8.37E+89,8.37E+89,7.73E+89,8.79E+44,8.79E+44,8.79E+44
2021/instances/2021/be_8_2_10.tgf,90400,6390888,0.00164833,1,1,1,90400,90400,-1,0,1,0,2.98E+90,2.98E+90,2.75E+90,1.66E+45,1.66E+45,1.66E+45
2021/instances/2021/be_8_2_6.tgf,88650,6357535,0.00178389,1,1,1,88650,88650,-1,0,1,0,3.92E+89,3.92E+89,3.60E+89,6.00E+44,6.00E+44,6.00E+44
2021/instances/2021/be_8_2_7.tgf,88950,6362561,0.00175901,1,1,1,88950,88950,-1,0,1,0,5.55E+89,5.55E+89,5.11E+89,7.15E+44,7.15E+44,7.15E+44
2021/instances/2021/be_8_2_8.tgf,89250,6359756,0.00173262,1,1,1,89250,89250,-1,0,1,0,7.87E+89,7.87E+89,7.25E+89,8.51E+44,8.51E+44,8.51E+44
2021/instances/2021/be_8_2_9.tgf,90250,6386200,0.00165871,1,1,1,90250,90250,-1,0,1,0,2.51E+90,2.51E+90,2.31E+90,1.52E+45,1.52E+45,1.52E+45
2021/instances/2021/be_8_4_10.tgf,89700,6880055,0.00183413,1,1,1,89700,89700,-1,0,1,0,1.32E+90,1.32E+90,1.21E+90,1.10E+45,1.10E+45,1.10E+45
2021/instances/2021/be_8_4_7.tgf,88500,6853656,0.00193755,1,1,1,88500,88500,-1,0,1,0,3.27E+89,3.27E+89,2.98E+89,5.46E+44,5.46E+44,5.46E+44
2021/instances/2021/be_8_4_8.tgf,89450,6864505,0.0018521,1,1,1,89450,89450,-1,0,1,0,9.86E+89,9.86E+89,9.02E+89,9.50E+44,9.50E+44,9.50E+44
2021/instances/2021/be_8_4_9.tgf,88550,6837157,0.00192806,1,1,1,88550,88550,-1,0,1,0,3.46E+89,3.46E+89,3.17E+89,5.63E+44,5.63E+44,5.63E+44
2021/instances/2021/be_8_6_10.tgf,89400,7365339,0.00199204,1,1,1,89400,89400,-1,0,1,0,9.25E+89,9.25E+89,8.40E+89,9.17E+44,9.17E+44,9.17E+44
2021/instances/2021/be_8_6_6.tgf,89950,7381882,0.00194463,1,1,1,89950,89950,-1,0,1,0,1.75E+90,1.75E+90,1.59E+90,1.26E+45,1.26E+45,1.26E+45
2021/instances/2021/be_8_6_7.tgf,89400,7337781,0.00198458,1,1,1,89400,89400,-1,0,1,0,9.25E+89,9.25E+89,8.41E+89,9.17E+44,9.17E+44,9.17E+44
2021/instances/2021/be_8_6_8.tgf,89450,7353027,0.00198391,1,1,1,89450,89450,-1,0,1,0,9.80E+89,9.80E+89,8.91E+89,9.44E+44,9.44E+44,9.44E+44
2021/instances/2021/be_8_6_9.tgf,90100,7360900,0.0019254,1,1,1,90100,90100,-1,0,1,0,2.08E+90,2.08E+90,1.89E+90,1.38E+45,1.38E+45,1.38E+45
2021/instances/2021/be_8_7_10.tgf,89800,7613470,0.00201998,1,1,1,89800,89800,-1,0,1,0,1.47E+90,1.47E+90,1.33E+90,1.15E+45,1.15E+45,1.15E+45
2021/instances/2021/be_8_8_10.tgf,90300,7864157,0.00203781,1,1,1,90300,90300,-1,0,1,0,2.60E+90,2.60E+90,2.36E+90,1.53E+45,1.53E+45,1.53E+45
2021/instances/2021/be_8_8_6.tgf,89950,7853654,0.00206891,1,1,1,89950,89950,-1,0,1,0,1.74E+90,1.74E+90,1.57E+90,1.25E+45,1.25E+45,1.25E+45
2021/instances/2021/be_8_8_7.tgf,89700,7828362,0.00208694,1,1,1,89700,89700,-1,0,1,0,1.30E+90,1.30E+90,1.18E+90,1.08E+45,1.08E+45,1.08E+45
2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850,89850,-1,0,1,0,1.55E+90,1.55E+90,1.40E+90,1.18E+45,1.18E+45,1.18E+45
2021/instances/2021/be_8_8_9.tgf,89450,7802894,0.00210529,1,1,1,89450,89450,-1,0,1,0,9.74E+89,9.74E+89,8.81E+89,9.38E+44,9.38E+44,9.38E+44
2021/instances/2021/be_8_9_10.tgf,88800,8046140,0.00224097,1,1,1,88800,88800,-1,0,1,0,4.56E+89,4.56E+89,4.11E+89,6.41E+44,6.41E+44,6.41E+44
2021/instances/2021/be_9_10_10.tgf,179650,17373105,0.00786344,1,1,1,179650,179650,-1,0,1,0,3.61E+127,3.61E+127,3.34E+127,5.78E+63,5.78E+63,5.78E+63
2021/instances/2021/be_9_10_6.tgf,179250,17361184,0.00840413,1,1,1,179250,179250,-1,0,1,0,2.60E+127,2.60E+127,2.40E+127,4.90E+63,4.90E+63,4.90E+63
2021/instances/2021/be_9_10_7.tgf,180550,17430686,0.00688,1,1,1,180550,180550,-1,0,1,0,7.53E+127,7.53E+127,6.96E+127,8.34E+63,8.34E+63,8.34E+63
2021/instances/2021/be_9_10_9.tgf,179450,17390540,0.00813581,1,1,1,179450,179450,-1,0,1,0,3.07E+127,3.07E+127,2.83E+127,5.32E+63,5.32E+63,5.32E+63
2021/instances/2021/be_9_1_10.tgf,179100,12321731,0.006124,1,1,1,179100,179100,-1,0,1,0,2.36E+127,2.36E+127,2.23E+127,4.72E+63,4.72E+63,4.72E+63
2021/instances/2021/be_9_2_10.tgf,178500,12861424,0.00715526,1,1,1,178500,178500,-1,0,1,0,1.44E+127,1.44E+127,1.35E+127,3.68E+63,3.68E+63,3.68E+63
2021/instances/2021/be_9_2_6.tgf,178500,12889660,0.00717097,1,1,1,178500,178500,-1,0,1,0,1.44E+127,1.44E+127,1.35E+127,3.68E+63,3.68E+63,3.68E+63
2021/instances/2021/be_9_2_7.tgf,178050,12876896,0.007866,1,1,1,178050,178050,-1,0,1,0,9.93E+126,9.93E+126,9.35E+126,3.06E+63,3.06E+63,3.06E+63
2021/instances/2021/be_9_2_8.tgf,179550,12899848,0.00593524,1,1,1,179550,179550,-1,0,1,0,3.40E+127,3.40E+127,3.20E+127,5.66E+63,5.66E+63,5.66E+63
